"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Pitt]","-0.173112974428228","-0.019703877733705","0.0217181950693352","0.106221826559599","0.370014961607597","ce_sha"
"b[(Intercept) Stock:Portage]","-0.337296846762903","-0.0802218024112888","-0.0106552241821526","0.0357923812812969","0.265638738620791","ce_sha"
"b[(Intercept) Stock:Quesnel]","-0.40304294384489","-0.118745032692421","-0.0289135792029426","0.0151980230986853","0.149116777156197","ce_sha"
"b[(Intercept) Stock:Raft]","-0.260435028168003","-0.0458967861223756","0.00229518752518736","0.0604160018793167","0.29525193943618","ce_sha"
"b[(Intercept) Stock:Scotch]","-0.339980854519947","-0.0869357038457352","-0.0118189496708226","0.0301751945543636","0.21505977038227","ce_sha"
"b[(Intercept) Stock:Seymour]","-0.297499732887388","-0.0693849999926069","-0.00752966633510952","0.0348889742209396","0.222870186907417","ce_sha"
"b[(Intercept) Stock:Stellako]","-0.369945463395181","-0.0988134594163234","-0.0172645263741256","0.0248733168547959","0.198164987442903","ce_sha"
"b[(Intercept) Stock:Weaver]","-0.1559367698039","-0.0149152733104749","0.028365894464301","0.114475839736411","0.418247652669205","ce_sha"
"b[(Intercept) Stock:Birkenhead]","-0.321043320517303","-0.0543030838679992","-0.00425779738576059","0.0225110948001042","0.195659988953186","de_sal"
"b[(Intercept) Stock:Bowron]","-0.255642158649347","-0.0371996053186506","-5.43292236586892e-06","0.0370939073733453","0.274499771797748","de_sal"
"b[(Intercept) Stock:Chilko]","-0.227023906358868","-0.0397557872405713","-0.000279531788842632","0.0316385237087271","0.218739212877199","de_sal"
"b[(Intercept) Stock:E.Stuart]","-0.143003952948049","-0.0126818184736773","0.0092279012538113","0.07087317515","0.365217065515572","de_sal"
"b[(Intercept) Stock:Gates]","-0.129512877299428","-0.00992019410401411","0.0124266818380455","0.0880047327484313","0.43211665417576","de_sal"
"b[(Intercept) Stock:Harrison]","-0.194265638776043","-0.0298408930708091","0.00163614138724413","0.0423794666296807","0.267776816595328","de_sal"
"b[(Intercept) Stock:L.Shuswap]","-0.224038506120314","-0.0347262212353549","7.77853171185885e-05","0.037584488981711","0.228272076899889","de_sal"
"b[(Intercept) Stock:L.Stuart]","-0.353783452361587","-0.0629972520495497","-0.00618297712608485","0.0192211464591988","0.171232371598105","de_sal"
"b[(Intercept) Stock:Nadina]","-0.361718300722073","-0.0650124430094312","-0.00540976138754886","0.0177845166299006","0.163454201404774","de_sal"
"b[(Intercept) Stock:Pitt]","-0.169216289409337","-0.0133323963510787","0.00859947584829003","0.0673950347602418","0.355631149109613","de_sal"
"b[(Intercept) Stock:Portage]","-0.308684205965924","-0.0484856803029651","-0.00250840511054962","0.023823260506046","0.207750791436188","de_sal"
"b[(Intercept) Stock:Quesnel]","-0.404168639741845","-0.0793142090478299","-0.0116944765886802","0.0101988195760313","0.139329861590985","de_sal"
"b[(Intercept) Stock:Raft]","-0.249176248510383","-0.0342789081979087","0.000107046108542966","0.0397007434880928","0.258838415844433","de_sal"
"b[(Intercept) Stock:Scotch]","-0.268042463395028","-0.0428628336426872","-0.00246025690806206","0.0242613630998684","0.189140513996826","de_sal"
"b[(Intercept) Stock:Seymour]","-0.238453013997929","-0.0431644639012637","-0.00162032734747178","0.0263673464312881","0.192844531844134","de_sal"
"b[(Intercept) Stock:Stellako]","-0.327490132721508","-0.060234041625012","-0.0059401376015474","0.0180248960789019","0.17021621305449","de_sal"
"b[(Intercept) Stock:Weaver]","-0.164495954580031","-0.0153007982859606","0.0089395591973269","0.072289900907648","0.40763428289701","de_sal"
"b[(Intercept) Stock:Birkenhead]","-0.297756375237085","-0.0590757805234435","-0.00546542762147806","0.0203617038144027","0.178288580494345","fa_mar"
"b[(Intercept) Stock:Bowron]","-0.258674197108079","-0.0381974320925668","0.000408462792490728","0.0423285770577467","0.283829338426006","fa_mar"
"b[(Intercept) Stock:Chilko]","-0.253223959165754","-0.0435346416838214","-0.00148595295223325","0.0292377081479144","0.200371342165659","fa_mar"
"b[(Intercept) Stock:E.Stuart]","-0.143218695056587","-0.0133950435634219","0.0114444228414796","0.0787142611431472","0.343811349772421","fa_mar"
"b[(Intercept) Stock:Gates]","-0.164390878878341","-0.0177612892596251","0.00900112275291962","0.0719292964932078","0.322346875015924","fa_mar"
"b[(Intercept) Stock:Harrison]","-0.18719391065509","-0.0241108628862845","0.00212815305636048","0.0464223692266515","0.241335114418057","fa_mar"
"b[(Intercept) Stock:L.Shuswap]","-0.220636647555955","-0.0339851043448007","0.00041767221373662","0.0412289349131294","0.241446484119902","fa_mar"
"b[(Intercept) Stock:L.Stuart]","-0.334648324101893","-0.0625730496434876","-0.00753632949232753","0.0176536568440372","0.160694060852011","fa_mar"
"b[(Intercept) Stock:Nadina]","-0.2841114848323","-0.0512321056244423","-0.0031305543057868","0.0271798851994369","0.189636871334026","fa_mar"
"b[(Intercept) Stock:Pitt]","-0.150875098775355","-0.0157264583607221","0.00860582691133649","0.0682329140356278","0.319760162187505","fa_mar"
"b[(Intercept) Stock:Portage]","-0.302673699978046","-0.0525552386524254","-0.00320536507142157","0.0264603072942389","0.204136411592906","fa_mar"
"b[(Intercept) Stock:Quesnel]","-0.361809966815438","-0.0802242249003175","-0.012587169499011","0.0107751648571027","0.144497583499978","fa_mar"
"b[(Intercept) Stock:Raft]","-0.207061915099473","-0.032941147576801","0.000528402191550702","0.0403645867891433","0.246977835548364","fa_mar"
"b[(Intercept) Stock:Scotch]","-0.279786820426014","-0.0474067469039231","-0.0030562873770069","0.0277438863512826","0.1791295370831","fa_mar"
"b[(Intercept) Stock:Seymour]","-0.259884375999575","-0.0476846246237433","-0.00249991917741673","0.0280410481506006","0.199940213825718","fa_mar"
"b[(Intercept) Stock:Stellako]","-0.290088995850857","-0.0583279606759171","-0.00503888901661595","0.0188778201364495","0.164174629845578","fa_mar"
"b[(Intercept) Stock:Weaver]","-0.152615556127284","-0.0142261741578829","0.0104102207152034","0.0753944447158887","0.391086463451332","fa_mar"
"b[(Intercept) Stock:Birkenhead]","-0.300112306027724","-0.0616691662356733","-0.00500260528489029","0.0215964199619321","0.163275940305571","fl_psy"
"b[(Intercept) Stock:Bowron]","-0.247754853598578","-0.0357175946370678","0.000918300264519535","0.0415682294485562","0.257155317685131","fl_psy"
"b[(Intercept) Stock:Chilko]","-0.23972830367394","-0.0454227000287349","-0.00126877170605292","0.0315082752177962","0.200729770880544","fl_psy"
"b[(Intercept) Stock:E.Stuart]","-0.141564858192448","-0.0143219124995891","0.0115451060906457","0.078886792584038","0.356231984914363","fl_psy"
