"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"363",372,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,1,NA,0.355604208,0.355604208,"ic_mul",1.89485061598068,-0.189551047082445
"364",373,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,19,0.703703703703704,10.1586986102632,7.14871383685185,"ic_mul",0.913573118434797,-0.180484451584035
"365",374,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,1,NA,11.97444373,11.97444373,"ic_mul",1.89485061598068,-0.178805121991425
"366",375,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"ic_mul",-1.41696093823668,NA
"367",376,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"ic_mul",-1.41696093823668,NA
"368",377,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,2,0.4,6499.976857645,2599.990743058,"ic_mul",-0.0922363165497351,5.82175868631965
"369",378,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,12,0.4,6.65857315141667,2.66342926056667,"ic_mul",-0.0922363165497351,-0.18372161532304
"370",379,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,1,NA,0.12633462,0.12633462,"ic_mul",1.89485061598068,-0.189763091823543
"371",380,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,11,0.44,6.46767090672727,2.84577519896,"ic_mul",0.0402361456189592,-0.183898175229669
"372",381,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,50,0.526315789473684,16.54506211998,8.70792743156842,"ic_mul",0.326097774509299,-0.174577890627625
"373",382,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,29,0.659090909090909,36.3090220216552,23.9309463324545,"ic_mul",0.765823949770217,-0.156298781754214
"374",383,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,1,NA,0.203323432,0.203323432,"ic_mul",1.89485061598068,-0.18969188712147
"375",384,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,10,0.625,5.696388836,3.5602430225,"ic_mul",0.652921283149171,-0.184611511474686
"376",385,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,11,0.379310344827586,2.65049111436364,1.00535869855172,"ic_mul",-0.160756555602509,-0.187428573255223
"377",386,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,4,1,16.39664951625,16.39664951625,"ic_mul",1.89485061598068,-0.174715153107172
"378",387,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,9,0.409090909090909,4.01057416577778,1.64068943145455,"ic_mul",-0.0621289387841231,-0.186170672192007
"379",388,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"ic_mul",-1.41696093823668,NA
"380",389,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,5,0.384615384615385,2.5583391186,0.983976584076923,"ic_mul",-0.143187263537693,-0.187513801942786
"381",390,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,8,0.421052631578947,0.63817284075,0.268704354,"ic_mul",-0.0225139680398972,-0.189289707612625
"382",391,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"ic_mul",-1.41696093823668,NA
"383",392,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,1,0.166666666666667,0.201397491,0.0335662485,"ic_mul",-0.864992345867118,-0.189693668368012
"384",393,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,20,0.425531914893617,5.46552907185,2.32575705185106,"ic_mul",-0.00767942580376001,-0.184825026923229
"385",394,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,13,0.764705882352941,4.16676122630769,3.18634682011765,"ic_mul",1.11560083851777,-0.186026219344589
"386",395,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"ic_mul",-1.41696093823668,NA
"387",396,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,4,0.181818181818182,2.32314071825,0.4223892215,"ic_mul",-0.814813382924431,-0.187731330069145
"388",397,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"389",398,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"390",399,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,4,0.137931034482759,9048.84264209875,1248.11622649638,"ihnv",6.16320478121432,1.15408501407378
"391",400,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"392",401,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"393",402,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,1,0.0333333333333333,339.745535,11.3248511666667,"ihnv",1.33335549448126,-0.544395375191239
"394",403,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"395",404,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"396",405,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"397",406,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"398",407,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"399",408,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"400",410,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"401",411,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,1,0.0204081632653061,4.943857796,0.100895057061224,"ihnv",0.736529534178522,-0.609689638882538
"402",412,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"403",413,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"404",414,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"405",415,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"406",416,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"407",417,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"408",418,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"409",419,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"410",420,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"411",421,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"412",422,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"413",423,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"414",424,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"415",425,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"416",426,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"417",427,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"418",428,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"419",429,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"420",430,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"421",431,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"422",432,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"423",433,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"424",434,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"425",435,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"426",436,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"427",437,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"428",438,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"429",439,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"ihnv",-0.205827245246853,NA
"430",440,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"ihnv",-0.205827245246853,NA
"431",441,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"432",442,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"433",443,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,1,0.0344827586206897,347.0584193,11.9675317,"lo_sal",0.955872581193376,-0.37869488454021
"434",444,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,411.7867931,4.47594340326087,"lo_sal",0.115386818208762,-0.377473453745567
"435",445,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,1.408952885,0.00715204510152284,"lo_sal",-0.0908237327773095,-0.385217324046195
"436",446,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"437",447,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"438",448,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"439",449,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"440",450,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,1,0.0909090909090909,140588.2223,12780.7474818182,"lo_sal",2.96430609274102,2.26766970310974
"441",451,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"442",452,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"443",454,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"444",455,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,1,0.0204081632653061,27.50565491,0.561339896122449,"lo_sal",0.454902771056773,-0.384724876706324
"445",456,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,1,0.00625,0.874585714,0.0054661607125,"lo_sal",-0.0490415473275126,-0.385227407607391
"446",457,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"447",458,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"448",459,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"449",460,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"450",461,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"451",462,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"452",463,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"453",464,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"454",465,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"455",466,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"456",467,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"457",468,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,4,0.16,1532.1676533225,245.1468245316,"lo_sal",5.42352134799158,-0.356331756464049
"458",469,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"459",470,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"460",471,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"461",472,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"462",473,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"463",474,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"464",475,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"465",476,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"466",477,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"467",478,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"468",479,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"469",480,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"470",481,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"471",482,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"472",483,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,0,NA,NA,NA,"lo_sal",-0.271503453641297,NA
"473",484,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"lo_sal",-0.271503453641297,NA
"474",485,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,1,NA,112622.2057,112622.2057,"my_arc",1.41210154575136,0.110655069838103
"475",486,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"my_arc",-1.21928933105831,NA
"476",487,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,29,1,512130.155673172,512130.155673172,"my_arc",1.41210154575136,2.83685418773156
"477",488,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,76,0.826086956521739,345807.488306368,285667.055557434,"my_arc",0.954468349784457,1.70188626258384
"478",489,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,193,0.979695431472081,234578.112399109,229815.105040751,"my_arc",1.35867228936943,0.942869010229862
"479",490,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,24,0.8,217480.338682758,173984.270946207,"my_arc",0.885823370389423,0.826195648344102
"480",491,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,21,0.91304347826087,18631.1017699491,17011.0059638666,"my_arc",1.18328494776791,-0.530730075666871
"481",492,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,3,0.5,25.8274715303333,12.9137357651667,"my_arc",0.0964061073465243,-0.657690458767936
"482",493,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"483",494,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,225641.740440825,41025.770989241,"my_arc",-0.740854626183822,0.881888172798523
"484",495,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,17,0.425,510.893018156765,217.129532716625,"my_arc",-0.1009482084142,-0.654380423847673
"485",496,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,5,0.208333333333333,418.4541045598,87.1779384499583,"my_arc",-0.671082898389628,-0.655011217013927
"486",498,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,1,0.1,5.956032649,0.5956032649,"my_arc",-0.95615024337734,-0.657826059321449
"487",499,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,34,0.693877551020408,581.107282594176,403.217298126571,"my_arc",0.606573726319826,-0.653901289287809
"488",500,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,22,0.1375,119394.464249014,16416.7388342394,"my_arc",-0.857473085496978,0.156868231012263
"489",501,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,14,0.56,113054.972822703,63310.7847807135,"my_arc",0.254289559955104,0.113608225959891
"490",502,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,4,0.307692307692308,1290.9231286275,397.207116500769,"my_arc",-0.409630599732256,-0.649057582589475
"491",503,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,4,0.666666666666667,4033.49236111625,2688.99490741083,"my_arc",0.534971253481469,-0.630342586247413
"492",504,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"493",505,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,10,0.37037037037037,26247.1433230338,9721.16419371622,"my_arc",-0.244700117425099,-0.478759030371643
"494",506,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"495",507,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"496",508,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,7,0.233333333333333,4657.43478370614,1086.73478286477,"my_arc",-0.605298126469386,-0.626084870519365
"497",509,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"my_arc",-1.21928933105831,NA
"498",510,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,11,0.366666666666667,17.2567568216364,6.32747750126667,"my_arc",-0.25444600956143,-0.657748944399774
"499",511,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,1,NA,5.866206844,5.866206844,"my_arc",1.41210154575136,-0.657826672283045
"500",512,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,22,0.88,404197.628990415,355693.913511565,"my_arc",1.0963346405342,2.10033427854251
"501",513,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,94,0.989473684210526,467766.048560853,462842.195418107,"my_arc",1.38440269441652,2.534118310551
"502",514,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,41,0.931818181818182,179118.914264518,166906.26101921,"my_arc",1.23268853142342,0.564421429790591
"503",515,"Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"504",516,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,7,0.4375,25837.2794621986,11303.8097647119,"my_arc",-0.0680558224540796,-0.481555897107187
"505",517,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,7,0.241379310344828,4356.39230020286,1051.54296901448,"my_arc",-0.584126015966318,-0.628139151924854
"506",518,"Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,0,0,NA,NA,"my_arc",-1.21928933105831,NA
"507",519,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,6,0.272727272727273,77.3197343918333,21.0872002886818,"my_arc",-0.50163727374658,-0.657339081125511
"508",520,"Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"my_arc",-1.21928933105831,NA
"509",521,"Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,13,11,0.846153846153846,404.301738203636,342.101470787692,"my_arc",1.00727218008833,-0.655107791233987
"510",522,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,3,0.157894736842105,9.59103043833333,1.51437322710526,"my_arc",-0.803806561035729,-0.657801254488986
"511",523,"Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,2,NA,56.53898,56.53898,"my_arc",1.41210154575136,-0.657480886749895
"512",524,"Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,1,0.166666666666667,43.98634085,7.33105680833333,"my_arc",-0.780724184923362,-0.657566544604213
"513",525,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,15,0.319148936170213,27707.3068473872,8842.75750448528,"my_arc",-0.379483732076499,-0.468795032127453
"514",526,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,7,0.411764705882353,4133.57792615186,1702.06149900371,"my_arc",-0.135775440607269,-0.62965961315731
"515",527,"Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,NA,173867.6348,173867.6348,"my_arc",1.41210154575136,0.528587265677105
"516",528,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,22,1,53105.3349822497,53105.3349822497,"my_arc",1.41210154575136,-0.295481630223574
"517",529,"Bowron",2012,1243,2010,"SR_cov_resid",-0.225381335491589,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"518",530,"Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"519",531,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,2,0.0689655172413793,898.82515713,61.9879418710345,"pa_kab",1.7133040247178,2.65530193800696
"520",532,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"521",533,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,3,0.0152284263959391,0.647614594,0.00986215117766497,"pa_kab",0.0844906667807033,-0.382288905693719
"522",534,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"523",535,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"524",536,"E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,6,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"525",537,"E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"526",538,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"527",539,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"528",540,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"529",542,"L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,10,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"530",543,"L.Shuswap",2011,1612,2009,"SR_cov_resid",0.402581932474835,49,5,0.102040816326531,6.4116247386,0.654247422306122,"pa_kab",2.71584227381304,-0.362795316053525
"531",544,"L.Shuswap",2012,1613,2010,"SR_cov_resid",0.151575729188111,160,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"532",545,"L.Shuswap",2013,1614,2011,"SR_cov_resid",-2.36261739558641,25,1,0.04,0.612555392,0.02450221568,"pa_kab",0.835336485722911,-0.382407474134745
"533",546,"L.Shuswap",2015,1616,2013,"SR_cov_resid",-1.3548508906092,13,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"534",547,"L.Stuart",2011,1679,2009,"SR_cov_resid",0.191652182985228,6,1,0.166666666666667,27.73330913,4.62221818833333,"pa_kab",4.67470246974025,-0.290686462054878
"535",548,"L.Stuart",2012,1680,2010,"SR_cov_resid",-0.319192535759027,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"536",549,"L.Stuart",2015,1683,2013,"SR_cov_resid",-0.366438470616542,27,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"537",550,"Nadina",2008,1720,2006,"SR_cov_resid",0.735704110870947,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"538",551,"Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"539",552,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"540",553,"Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
"541",554,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,1,0.0333333333333333,84.01317349,2.80043911633333,"pa_kab",0.633264591827261,-0.10035081841146
"542",555,"Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,0,NA,NA,NA,"pa_kab",-0.377094877650982,NA
"543",556,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,0,0,NA,NA,"pa_kab",-0.377094877650982,NA
