"","Latitude","Longitude"
"963",49.78333333,-124.7016667
"964",49.78333333,-124.7016667
"965",49.78333333,-124.7016667
"966",49.78333333,-124.7016667
"967",49.75666667,-124.7733333
"968",49.75666667,-124.7733333
"969",49.61516667,-124.692
"970",49.61516667,-124.692
"971",49.61516667,-124.692
"972",49.61516667,-124.692
"973",49.61516667,-124.692
"974",49.61516667,-124.692
"975",49.61216667,-124.4585
"976",49.61216667,-124.4585
"977",49.56166667,-124.0733333
"978",49.14833333,-123.45
"979",49.22083333,-123.7723167
"980",49.34725,-123.8369667
"981",49.41091667,-124.1239333
"982",49.35731667,-124.24975
"983",49.51751667,-124.48755
"984",49.51751667,-124.48755
"985",49.61163333,-124.7576333
"986",49.81475,-124.7147667
"987",49.81591667,-124.5647333
"988",50.44368333,-126.0407667
"989",50.44368333,-126.0407667
"990",50.30686667,-125.29705
"991",50.30686667,-125.29705
"992",50.46956667,-126.07345
"993",50.33941667,-125.47
"994",50.31181667,-125.0421667
"1000",50.10941667,-125.1922667
"1001",50.10941667,-125.1922667
"1002",50.10941667,-125.1922667
"1003",50.10941667,-125.1922667
"1004",50.10941667,-125.1922667
"1005",50.10941667,-125.1922667
"1006",50.10941667,-125.1922667
"1007",50.10941667,-125.1922667
"1008",50.1371,-125.1892
"1009",50.1371,-125.1892
"1010",50.1371,-125.1892
"1011",50.1371,-125.1892
"1012",50.1371,-125.1892
"1013",50.1371,-125.1892
"1015",50.1371,-125.1892
"1016",50.10468333,-125.1874
"1017",50.10468333,-125.1874
"1018",50.10468333,-125.1874
"1019",50.10468333,-125.1874
"1020",50.10468333,-125.1874
"1021",50.10468333,-125.1874
"1022",50.10468333,-125.1874
"1023",50.10468333,-125.1874
"1024",50.10468333,-125.1874
"1025",50.10468333,-125.1874
"1026",50.10468333,-125.1874
"1027",50.10468333,-125.1874
"1028",50.10468333,-125.1874
"1029",50.10468333,-125.1874
"1043",50.29045,-125.3536167
"1052",50.52895,-126.7317
"1053",50.4939,-126.6139667
"1054",50.4939,-126.6139667
"1055",50.4939,-126.6139667
"1056",50.56191667,-126.8967
"1057",50.56191667,-126.8967
"1058",50.56191667,-126.8967
"1059",50.56191667,-126.8967
"1060",50.56191667,-126.8967
"1061",50.56191667,-126.8967
"1062",50.56191667,-126.8967
"1063",50.56191667,-126.8967
"1064",50.56191667,-126.8967
"1065",50.56191667,-126.8967
"1066",50.56191667,-126.8967
"1067",50.56191667,-126.8967
"1068",50.56191667,-126.8967
"1069",50.56191667,-126.8967
"1070",50.56191667,-126.8967
"1071",50.56191667,-126.8967
"1072",50.56191667,-126.8967
"1073",50.56191667,-126.8967
"1074",50.56191667,-126.8967
"1075",50.56191667,-126.8967
"1076",50.54949,-126.85235
"1077",50.54949,-126.85235
"1078",50.54949,-126.85235
"1079",50.54949,-126.85235
"1080",50.49193,-126.6141
"1081",50.49193,-126.6141
"1082",50.49193,-126.6141
"1083",50.49193,-126.6141
"1084",50.49193,-126.6141
"1085",50.49193,-126.6141
"1086",50.49193,-126.6141
"1087",50.49193,-126.6141
"1088",50.49193,-126.6141
"1089",50.49193,-126.6141
"1090",50.5391,-126.77478
"1091",50.5391,-126.77478
"1092",50.5391,-126.77478
"1093",50.5391,-126.77478
"1094",50.5391,-126.77478
"1095",50.5391,-126.77478
"1096",50.5391,-126.77478
"1097",50.5391,-126.77478
"1098",50.5391,-126.77478
"1099",50.5391,-126.77478
"1100",50.5391,-126.77478
"1101",50.5391,-126.77478
"1102",50.5391,-126.77478
"1103",50.5391,-126.77478
"1104",50.5391,-126.77478
"1105",50.5391,-126.77478
"1106",50.5391,-126.77478
"1107",50.5391,-126.77478
"1108",50.54375,-126.7938667
"1109",50.54375,-126.7938667
"1110",50.54375,-126.7938667
"1111",50.55123333,-126.8228833
"1112",50.55123333,-126.8228833
"1113",50.55123333,-126.8228833
"1114",50.55123333,-126.8228833
"1115",50.55123333,-126.8228833
"1116",50.55123333,-126.8228833
"1117",50.55123333,-126.8228833
"1118",50.55123333,-126.8228833
"1119",50.55123333,-126.8228833
"1120",50.55123333,-126.8228833
"1121",50.55123333,-126.8228833
"1122",50.55123333,-126.8228833
"1123",50.54528333,-126.8015833
"1124",50.54528333,-126.8015833
"1125",50.54528333,-126.8015833
"1126",50.54528333,-126.8015833
"1127",50.54528333,-126.8015833
"1128",50.54528333,-126.8015833
"1129",50.54528333,-126.8015833
"1130",50.54528333,-126.8015833
"1131",50.54528333,-126.8015833
"1132",50.54528333,-126.8015833
"1133",50.54528333,-126.8015833
"1134",50.54528333,-126.8015833
"1135",50.55895,-126.7653
"1136",50.55895,-126.7653
"1137",50.55895,-126.7653
"1138",50.55895,-126.7653
"1139",50.55895,-126.7653
"1140",50.55895,-126.7653
"1141",50.55895,-126.7653
"1142",50.55895,-126.7653
"1143",50.55895,-126.7653
"1144",50.55895,-126.7653
"1145",50.52895,-126.7317
"1146",50.52895,-126.7317
"1147",50.52895,-126.7317
"1148",50.52895,-126.7317
"1149",50.52895,-126.7317
"1150",50.52895,-126.7317
"1151",50.52895,-126.7317
"1152",50.52895,-126.7317
"1153",50.52895,-126.7317
"1154",50.52895,-126.7317
"1155",50.52895,-126.7317
"1156",50.52895,-126.7317
"1157",50.52895,-126.7317
"1158",50.54404,-126.81375
"1159",50.54404,-126.81375
"1160",50.53889,-126.7775
"1161",50.53889,-126.7775
"1162",50.53889,-126.7775
"1163",50.53889,-126.7775
"1164",50.53889,-126.7775
"1165",50.53889,-126.7775
"1166",50.53889,-126.7775
"1167",49.658449,-124.575043
"1168",49.658449,-124.575043
"1169",49.658449,-124.575043
"1170",49.658449,-124.575043
"1171",49.658449,-124.575043
"1172",49.658449,-124.575043
"1173",49.658449,-124.575043
"1174",49.658449,-124.575043
"1175",49.658449,-124.575043
"1176",49.658449,-124.575043
"1177",49.658449,-124.575043
"1178",50.30486667,-125.3325
"1179",50.30486667,-125.3325
"1180",50.30486667,-125.3325
"1181",50.30486667,-125.3325
"1182",50.30486667,-125.3325
"1183",50.30486667,-125.3325
"1184",50.28671667,-125.3614333
"1185",50.28671667,-125.3614333
"1186",50.28671667,-125.3614333
"1187",50.28671667,-125.3614333
"1188",50.3537,-125.3821833
"1189",50.3537,-125.3821833
"1190",50.3537,-125.3821833
"1191",50.3537,-125.3821833
"1192",50.3537,-125.3821833
"1193",50.45101667,-126.0916833
"1194",50.45101667,-126.0916833
"1195",50.45101667,-126.0916833
"1196",50.45101667,-126.0916833
"1197",50.45101667,-126.0916833
"1198",50.45101667,-126.0916833
"1199",50.45101667,-126.0916833
"1200",50.45101667,-126.0916833
"1201",50.45101667,-126.0916833
"1202",50.45101667,-126.0916833
"1203",50.45101667,-126.0916833
"1204",50.45101667,-126.0916833
"1205",50.45806667,-126.07345
"1206",50.45806667,-126.07345
"1207",50.29683333,-125.3335
"1208",50.29683333,-125.3335
"1209",50.29683333,-125.3335
"1210",50.29683333,-125.3335
"1211",50.29683333,-125.3335
"1212",50.29683333,-125.3335
"1213",50.29683333,-125.3335
"1214",50.29683333,-125.3335
"1215",50.29683333,-125.3335
"1216",50.4529,-126.09955
"1217",50.4529,-126.09955
"1218",50.4529,-126.09955
"1219",50.4529,-126.09955
"1220",50.4529,-126.09955
"1221",50.3346,-125.4618333
"1222",50.30421667,-125.33215
"1223",50.30421667,-125.33215
"1224",50.30508333,-125.3320833
"1225",50.44313333,-125.7465333
"1226",50.44313333,-125.7465333
"1227",50.44313333,-125.7465333
"1228",50.38598333,-125.6133167
"1229",50.305,-125.3325
"1230",50.1801,-125.3438167
"1231",50.1801,-125.3438167
"1232",50.1801,-125.3438167
"1233",50.19198333,-125.3440333
"1234",50.19198333,-125.3440333
"1235",50.30505,-125.3319333
"1236",50.30505,-125.3319333
"1237",50.30505,-125.3319333
"1238",50.30486667,-125.3325
"1239",50.30486667,-125.3325
"1240",50.30486667,-125.3325
"1241",50.30486667,-125.3325
"1242",50.30521667,-125.3317333
"1243",50.30521667,-125.3317333
"1244",50.30521667,-125.3317333
"1245",50.30521667,-125.3317333
"1246",50.30521667,-125.3317333
"1247",50.30521667,-125.3317333
"1248",50.30521667,-125.3317333
"1249",50.30521667,-125.3317333
"1250",50.30521667,-125.3317333
"1251",50.30505,-125.3319333
"1252",50.30505,-125.3319333
"1253",50.30505,-125.3319333
"1254",50.30505,-125.3319333
"1255",50.38678333,-125.61585
"1256",50.38678333,-125.61585
"1257",50.38678333,-125.61585
"1258",50.38678333,-125.61585
"1259",50.38678333,-125.61585
"1260",50.38678333,-125.61585
"1261",50.38678333,-125.61585
"1262",50.38678333,-125.61585
"1263",50.38678333,-125.61585
"1264",50.38678333,-125.61585
"1265",50.38678333,-125.61585
"1266",50.38678333,-125.61585
"1267",50.38678333,-125.61585
"1268",50.4509,-126.0914667
"1269",50.4509,-126.0914667
"1270",50.4509,-126.0914667
"1271",50.4509,-126.0914667
"1272",50.4509,-126.0914667
"1273",50.4509,-126.0914667
"1274",50.4509,-126.0914667
"1275",50.4509,-126.0914667
"1276",50.4509,-126.0914667
"1277",50.4509,-126.0914667
"1278",50.4509,-126.0914667
"1279",50.4509,-126.0914667
"1280",50.4763,-126.0114667
"1281",50.4763,-126.0114667
"1282",50.4763,-126.0114667
"1283",50.4763,-126.0114667
"1284",50.38835,-125.6123
"1285",50.28591667,-125.3589333
"1286",50.28591667,-125.3589333
"1287",50.28591667,-125.3589333
"1288",50.28591667,-125.3589333
"1289",50.28591667,-125.3589333
"1290",50.28591667,-125.3589333
"1291",50.28591667,-125.3589333
"1292",50.28591667,-125.3589333
"1293",50.28591667,-125.3589333
"1294",50.28591667,-125.3589333
"1295",50.18936667,-125.34035
"1296",50.30521667,-125.3319833
"1297",50.38635,-125.6161333
"1298",50.30491667,-125.3327167
"1299",50.30501667,-125.3319667
"1300",50.36486667,-125.6527667
"1301",50.47758333,-126.00995
"1302",50.47758333,-126.00995
"1303",50.4531,-126.0994333
"1304",50.4531,-126.0994333
"1305",50.30491667,-125.3323833
"1306",50.30491667,-125.3323833
"1307",50.30491667,-125.3323833
"1308",50.30491667,-125.3323833
"1309",50.179,-125.3396667
"1310",50.179,-125.3396667
"1311",50.45721667,-126.1639833
"1312",50.4773,-126.0101
"1313",50.4773,-126.0101
"1314",50.30421667,-125.33215
"1315",50.1892,-125.3398333
"1316",50.30508333,-125.3320833
"1317",50.44313333,-125.7465333
"1318",50.47738333,-126.0095167
"1319",50.47738333,-126.0095167
"1320",50.38598333,-125.6133167
"1321",50.28591667,-125.3589333
"1322",50.30521667,-125.3319833
"1323",50.388,-125.6156667
"1324",50.45706667,-126.1646833
"1325",50.45706667,-126.1646833
"1326",50.45706667,-126.1646833
"1327",50.45706667,-126.1646833
"1328",50.388,-125.6156667
"1329",50.45101667,-126.0916833
"1330",50.45101667,-126.0916833
"1331",50.3052,-125.3313333
"1332",50.3052,-125.3313333
"1333",50.28671667,-125.3614333
"1334",50.3537,-125.3821833
"1335",50.45101667,-126.0916833
"1336",50.30521667,-125.3317333
"1337",50.30521667,-125.3317333
"1338",50.29683333,-125.3335
"1339",50.29683333,-125.3335
"1340",50.4529,-126.09955
"1341",50.30421667,-125.33215
"1342",50.44313333,-125.7465333
"1343",50.44313333,-125.7465333
"1344",50.44313333,-125.7465333
"1345",50.44313333,-125.7465333
"1346",50.47738333,-126.0095167
"1347",50.38598333,-125.6133167
"1348",50.38598333,-125.6133167
"1349",50.38598333,-125.6133167
"1350",50.305,-125.3325
"1351",50.35488333,-125.41275
"1352",50.45706667,-126.1646833
"1353",50.45706667,-126.1646833
"1354",50.30505,-125.3319333
"1355",50.30505,-125.3319333
"1356",50.30505,-125.3319333
"1357",50.38678333,-125.61585
"1358",50.4509,-126.0914667
"1359",50.4763,-126.0114667
"1360",50.4763,-126.0114667
"1361",50.4763,-126.0114667
"1362",50.38835,-125.6123
"1363",50.38635,-125.6161333
"1364",50.4707,-126.0302333
"1365",50.30491667,-125.3323833
"1366",49.51366667,-124.0816667
"1367",49.67,-124.2761667
"1368",49.67,-124.2761667
"1369",49.67,-124.2761667
"1370",49.67,-124.2761667
"1371",49.67,-124.2761667
"1372",49.67,-124.2761667
"1373",49.72983333,-124.4043333
"1374",49.72983333,-124.4043333
"1375",49.72983333,-124.4043333
"1376",49.647,-124.6851667
"1377",49.647,-124.6851667
"1378",49.647,-124.6851667
"1379",49.647,-124.6851667
"1380",49.647,-124.6851667
"1381",49.647,-124.6851667
"1382",49.6915,-124.6173333
"1383",49.6915,-124.6173333
"1384",49.6915,-124.6173333
"1385",49.6915,-124.6173333
"1386",49.83283333,-124.7871667
"1387",49.83283333,-124.7871667
"1388",49.83283333,-124.7871667
"1389",49.85466667,-124.9903333
"1390",49.85466667,-124.9903333
"1391",49.85466667,-124.9903333
"1392",49.85466667,-124.9903333
"1393",49.91235,-124.90915
"1394",49.95718333,-124.9657
"1395",49.95718333,-124.9657
"1396",50.01166667,-125.1201667
"1397",50.11816667,-125.1261667
"1398",50.11816667,-125.1261667
"1399",50.11816667,-125.1261667
"1400",50.11816667,-125.1261667
"1401",50.11816667,-125.1261667
"1402",50.11816667,-125.1261667
"1403",50.11816667,-125.1261667
"1404",50.11816667,-125.1261667
"1405",50.11816667,-125.1261667
"1406",50.11816667,-125.1261667
"1407",50.15756667,-125.0327833
"1408",50.15756667,-125.0327833
"1409",50.15756667,-125.0327833
"1410",50.15756667,-125.0327833
"1411",50.15756667,-125.0327833
"1412",50.15756667,-125.0327833
"1413",50.27333333,-125.0206667
"1414",50.27333333,-125.0206667
"1415",50.27333333,-125.0206667
"1416",50.27333333,-125.0206667
"1417",50.27333333,-125.0206667
"1418",50.27333333,-125.0206667
"1419",50.28201667,-124.9643833
"1420",50.28201667,-124.9643833
"1421",50.28201667,-124.9643833
"1422",50.28201667,-124.9643833
"1423",50.28201667,-124.9643833
"1424",50.28201667,-124.9643833
"1425",50.28201667,-124.9643833
"1426",50.28201667,-124.9643833
"1427",50.28201667,-124.9643833
"1428",50.28201667,-124.9643833
"1429",50.3235,-124.9833333
"1430",50.3235,-124.9833333
"1431",50.3235,-124.9833333
"1432",50.3235,-124.9833333
"1433",50.3235,-124.9833333
"1434",50.3235,-124.9833333
"1435",50.3235,-124.9833333
"1436",50.3235,-124.9833333
"1437",50.3235,-124.9833333
"1438",50.3235,-124.9833333
"1439",50.29933333,-124.8141667
"1440",50.29933333,-124.8141667
"1441",50.29933333,-124.8141667
"1442",50.29933333,-124.8141667
"1443",50.29933333,-124.8141667
"1444",50.23333333,-124.6288333
"1445",50.23333333,-124.6288333
"1446",50.23333333,-124.6288333
"1447",50.23333333,-124.6288333
"1448",50.23333333,-124.6288333
"1449",50.23333333,-124.6288333
"1450",50.0945,-124.7546333
"1451",50.0945,-124.7546333
"1452",50.0945,-124.7546333
"1453",50.0945,-124.7546333
"1454",50.0945,-124.7546333
"1455",50.0945,-124.7546333
"1456",50.0945,-124.7546333
"1457",50.0945,-124.7546333
"1458",50.0945,-124.7546333
"1459",50.0945,-124.7546333
"1460",50.04208333,-124.8801
"1461",50.04208333,-124.8801
"1462",49.98916667,-124.855
"1463",49.98916667,-124.855
"1464",49.98916667,-124.855
"1465",49.98916667,-124.855
"1466",49.98916667,-124.855
"1467",49.98916667,-124.855
"1468",49.98916667,-124.855
"1469",49.98916667,-124.855
"1470",49.98916667,-124.855
"1471",50.45616667,-126.0905
"1472",50.45616667,-126.0905
"1473",50.45616667,-126.0905
"1474",50.45616667,-126.0905
"1475",50.45616667,-126.0905
"1476",50.45616667,-126.0905
"1477",50.45616667,-126.0905
"1478",50.45616667,-126.0905
"1479",50.45616667,-126.0905
"1480",50.36733333,-126.0737667
"1481",50.36733333,-126.0737667
"1482",49.4216,-124.25
"1483",49.4216,-124.25
"1484",49.4216,-124.25
"1485",49.4216,-124.25
"1486",49.4216,-124.25
"1487",49.34431667,-124.2247
"1488",49.34431667,-124.2247
"1489",49.1795,-123.6213333
"1490",49.1795,-123.6213333
"1491",49.1795,-123.6213333
"1492",49.381,-123.4563333
"1493",49.381,-123.4563333
"1494",49.42133333,-123.4448333
"1495",49.42133333,-123.4448333
"1496",49.42133333,-123.4448333
"1497",49.42983333,-123.3456667
"1498",49.42983333,-123.3456667
"1499",49.42983333,-123.3456667
"1500",49.42983333,-123.3456667
"1501",49.42983333,-123.3456667
"1502",49.42983333,-123.3456667
"1503",49.48533333,-123.2815
"1504",49.48533333,-123.2815
"1505",49.56416667,-123.2576667
"1506",49.56416667,-123.2576667
"1507",49.56416667,-123.2576667
"1508",49.1265,-123.3241667
"1509",49.1265,-123.3241667
"1510",49.19206667,-123.3129333
"1511",49.19206667,-123.3129333
"1512",49.05733333,-123.5283333
"1513",49.05733333,-123.5283333
"1514",49.05733333,-123.5283333
"1515",49.05733333,-123.5283333
"1516",49.2885,-123.4776667
"1517",49.2885,-123.4776667
"1518",49.2885,-123.4776667
"1519",49.2885,-123.4776667
"1520",49.2885,-123.4776667
"1521",49.2475,-123.4224167
"1522",49.2475,-123.4224167
"1523",49.2475,-123.4224167
"1524",49.2475,-123.4224167
"1525",50.462122,-125.364704
"1526",50.462122,-125.364704
"1527",50.462122,-125.364704
"1528",50.558034,-126.734633
"1529",50.244069,-125.397371
"1530",50.244069,-125.397371
"1531",50.244069,-125.397371
"1532",50.244069,-125.397371
"1533",50.244069,-125.397371
"1534",50.244069,-125.397371
"1535",50.475081,-126.033922
"1536",50.475081,-126.033922
"1537",50.475081,-126.033922
"1538",50.480604,-126.409614
"1539",50.544011,-126.814611
"1540",50.475081,-126.033922
"1541",50.475081,-126.033922
"1542",50.475081,-126.033922
"1543",50.480604,-126.409614
"1544",50.480604,-126.409614
"1545",50.480604,-126.409614
"1546",50.480604,-126.409614
"1547",50.480604,-126.409614
"1548",50.480604,-126.409614
"1549",50.544011,-126.814611
"1550",50.544011,-126.814611
"1551",50.544011,-126.814611
"1552",50.544011,-126.814611
"1553",50.544011,-126.814611
"1554",50.544011,-126.814611
"1555",50.599433,-126.703364
"1556",50.599433,-126.703364
"1557",50.544011,-126.814611
"1558",50.544011,-126.814611
"1559",50.599433,-126.703364
"1560",50.599433,-126.703364
"1561",50.599433,-126.703364
"1562",50.599433,-126.703364
"1563",50.599433,-126.703364
"1564",50.307276,-125.329834
"1565",50.307276,-125.329834
"1566",50.307276,-125.329834
"1567",50.307276,-125.329834
"1568",50.307276,-125.329834
"1569",50.307276,-125.329834
"1570",50.307276,-125.329834
"1571",50.307276,-125.329834
"1572",50.307276,-125.329834
"1573",50.307276,-125.329834
"1574",50.558034,-126.734633
"1575",50.558034,-126.734633
"1576",50.558034,-126.734633
"1577",50.558034,-126.734633
"1578",50.558034,-126.734633
"1579",50.558034,-126.734633
"1580",50.558034,-126.734633
"1581",50.244069,-125.397371
"1582",50.244069,-125.397371
"1583",50.244069,-125.397371
"1584",50.578487,-126.721845
"1585",50.578487,-126.721845
"1586",50.578487,-126.721845
"1587",50.578487,-126.721845
"1588",50.475081,-126.033922
"1589",50.475081,-126.033922
"1590",50.475081,-126.033922
"1591",50.475081,-126.033922
"1592",50.544011,-126.814611
"1593",50.544011,-126.814611
"1594",50.244069,-125.397371
"1595",50.578487,-126.721845
"1596",50.578487,-126.721845
"1597",50.578487,-126.721845
"1598",50.578487,-126.721845
"1599",50.578487,-126.721845
"1600",50.578487,-126.721845
"1601",50.475081,-126.033922
"1602",50.475081,-126.033922
"1603",50.475081,-126.033922
"1604",50.544011,-126.814611
"1605",50.544011,-126.814611
"1606",50.498735,-126.212568
"1607",50.544011,-126.814611
"1608",50.498735,-126.212568
"1609",50.498735,-126.212568
"1610",50.498735,-126.212568
"1611",50.498735,-126.212568
"1612",50.462122,-125.364704
"1613",50.462122,-125.364704
"1614",50.457325,-126.165533
"1615",50.457325,-126.165533
"1616",50.462122,-125.364704
"1617",50.462122,-125.364704
"1618",50.462122,-125.364704
"1619",50.462122,-125.364704
"1620",50.462122,-125.364704
"1621",50.457325,-126.165533
"1622",50.457325,-126.165533
"1623",50.457325,-126.165533
"1624",50.457325,-126.165533
"1625",50.457325,-126.165533
"1626",50.457325,-126.165533
"1627",50.457325,-126.165533
"1628",50.244069,-125.397371
"1629",50.244069,-125.397371
"1630",50.307276,-125.329834
"1631",50.307276,-125.329834
"1632",50.307276,-125.329834
"1633",50.244069,-125.397371
"1634",50.244069,-125.397371
"1635",50.307276,-125.329834
"1636",50.599433,-126.703364
"1637",50.599433,-126.703364
"1638",50.599433,-126.703364
"1639",50.244069,-125.397371
"1640",50.244069,-125.397371
"1641",50.244069,-125.397371
"1642",50.307276,-125.329834
"1643",50.307276,-125.329834
"1644",50.307276,-125.329834
"1645",50.599433,-126.703364
"1646",50.599433,-126.703364
"1647",50.599433,-126.703364
"1648",50.244069,-125.397371
"1649",50.390937,-125.372675
"1650",50.390937,-125.372675
"1651",50.390937,-125.372675
"1652",50.390937,-125.372675
"1653",50.390937,-125.372675
"1654",50.578487,-126.721845
"1655",50.599433,-126.703364
"1656",50.599433,-126.703364
"1657",50.244069,-125.397371
"1658",50.244069,-125.397371
"1659",50.244069,-125.397371
"1660",50.244069,-125.397371
"1661",50.244069,-125.397371
"1662",50.244069,-125.397371
"1663",50.244069,-125.397371
"1664",50.244069,-125.397371
"1665",50.244069,-125.397371
"1666",50.390937,-125.372675
"1667",50.390937,-125.372675
"1668",50.390937,-125.372675
"1669",50.578487,-126.721845
"1670",50.578487,-126.721845
"1671",50.578487,-126.721845
"1672",49.62366667,-124.7372833
"1673",49.598,-124.77955
"1674",49.598,-124.77955
"1675",49.598,-124.77955
"1676",49.598,-124.77955
"1677",49.598,-124.77955
"1678",49.65971667,-124.7449167
"1679",49.77198333,-124.5546
"1680",49.77198333,-124.5546
"1681",49.77198333,-124.5546
"1682",49.77198333,-124.5546
"1683",49.77198333,-124.5546
"1684",49.41678333,-123.8883167
"1685",50.3314,-125.0710667
"1686",50.3314,-125.0710667
"1687",49.76366667,-124.2266667
"1688",49.7575,-124.4658333
"1689",49.7575,-124.4658333
"1690",50.3045,-125.3156667
"1691",50.3045,-125.3156667
"1692",50.161,-125.0244667
"1693",50.161,-125.0244667
"1694",50.161,-125.0244667
"1695",50.32223333,-125.0291333
"1696",49.98116667,-124.8196667
"1697",49.68666667,-124.6626667
"1698",49.38688333,-124.4476667
"1699",49.38688333,-124.4476667
"1700",49.36966667,-124.2641667
"1701",49.36966667,-124.2641667
"1702",49.36966667,-124.2641667
"1703",49.37233333,-124.2653333
"1704",49.3815,-124.1856
"1705",49.3815,-124.1856
"1706",49.1895,-123.6646667
"1707",49.29583333,-123.4316667
"1708",49.29583333,-123.4316667
"1709",49.29583333,-123.4316667
"1710",49.29583333,-123.4316667
"1711",49.29583333,-123.4316667
"1712",48.8225,-123.1061667
"1713",49.25933333,-123.824
"1714",49.36916667,-123.5686667
"1715",49.455,-123.9221667
"1716",49.455,-123.9221667
"1717",49.455,-123.9221667
"1718",49.455,-123.9221667
"1719",49.455,-123.9221667
