"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.L.Stuart.","-0.561063915684993","-0.128560558130996","0.0184961915696334","0.159104956548671","0.627768591059919","de_sal"
"b.prev_std.Stock.Nadina.","-0.612099129702747","-0.144815856318451","0.00738232047572438","0.152298114218054","0.596602329227277","de_sal"
"b.prev_std.Stock.Pitt.","-0.658473743129406","-0.170901408071458","-0.0299668344914565","0.106653299671855","0.531730338940397","de_sal"
"b.prev_std.Stock.Portage.","-0.54984335119809","-0.132236330340522","0.0173692686947372","0.158707620237336","0.664388612358285","de_sal"
"b.prev_std.Stock.Quesnel.","-0.54734255382626","-0.134646423336075","0.0214514551369855","0.179157643080246","0.646574634370459","de_sal"
"b.prev_std.Stock.Raft.","-0.569606298312791","-0.160621173930611","-0.0202475310394324","0.121774280933039","0.526654098181844","de_sal"
"b.prev_std.Stock.Scotch.","-0.311827809613254","-0.115489835850356","-0.0303752242100569","0.05016334577636","0.212629557780241","de_sal"
"b.prev_std.Stock.Seymour.","-0.313906274144764","-0.103975338714279","-0.00651576584663265","0.0910569852556266","0.29981131886175","de_sal"
"b.prev_std.Stock.Stellako.","-0.568882176158025","-0.147307696493387","-0.00778485221375224","0.12910524974728","0.511522496025009","de_sal"
"b.prev_std.Stock.Weaver.","-0.690188217365627","-0.185302909697456","-0.0339829480136871","0.111140950897971","0.528089485357965","de_sal"
"prev_std","-0.206768727216388","-0.00887028572069066","0.0801860974329571","0.183349418026731","0.453527103571888","fa_mar"
"b.prev_std.Stock.Birkenhead.","-0.450999567151","-0.0482844351957882","0.0956599438893845","0.273369899516006","0.883232039262704","fa_mar"
"b.prev_std.Stock.Bowron.","-0.487482041859428","-0.0381881209014434","0.103826875949391","0.295158535926922","0.999828406289376","fa_mar"
"b.prev_std.Stock.Chilko.","-0.598498492160526","-0.0922223656621728","0.0562489651071329","0.191006534996499","0.676300144337867","fa_mar"
"b.prev_std.Stock.E.Stuart.","-0.509539374212457","-0.0317399040821033","0.114890397034723","0.307742989532005","0.989964593317448","fa_mar"
