"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Scotch]","-0.436152948472806","-0.0864126674398953","-0.00353332072259041","0.0719481311261098","0.396465816199116","Circo.virus"
"b[(Intercept) Stock:Seymour]","-0.432063620825767","-0.103867957235253","-0.00681982073931893","0.0626536109717986","0.348873709483946","Circo.virus"
"b[(Intercept) Stock:Stellako]","-0.78821133361934","-0.23238614977217","-0.0638796143440083","0.00520555457950158","0.192164152054671","Circo.virus"
"b[(Intercept) Stock:Weaver]","-0.377695681860965","-0.052446309356962","0.0125236257476228","0.124937551328746","0.588079135710499","Circo.virus"
"b[(Intercept) Stock:Birkenhead]","-0.194070046853857","-0.0267291309558959","0.00494849979560865","0.062997625214529","0.314222892713139","de_sal"
"b[(Intercept) Stock:Bowron]","-0.306962647173039","-0.0390456702648944","0.000434519177498807","0.0440943856937749","0.305589618954953","de_sal"
"b[(Intercept) Stock:Chilko]","-0.242675146350273","-0.0407847137888328","-0.000562894112333864","0.0396968630636879","0.235521725400261","de_sal"
"b[(Intercept) Stock:E.Stuart]","-0.262674689449265","-0.0331208074271579","0.00250947269246696","0.0528597692717014","0.290713281989807","de_sal"
"b[(Intercept) Stock:Gates]","-0.202533333531987","-0.0241814644043785","0.00525990412435493","0.0663509191748873","0.359356485179887","de_sal"
"b[(Intercept) Stock:Harrison]","-0.251216850876676","-0.0329656287011178","0.00186175713430863","0.0497287757092629","0.286338025777311","de_sal"
"b[(Intercept) Stock:L.Shuswap]","-0.320023077446511","-0.0691936562890844","-0.00830837845284987","0.0177884450889438","0.166632089072006","de_sal"
"b[(Intercept) Stock:L.Stuart]","-0.339725820878739","-0.0569104884764126","-0.00327348213869097","0.0283067791510128","0.222211085706643","de_sal"
"b[(Intercept) Stock:Nadina]","-0.351813253340805","-0.0559393800483619","-0.00400485773199099","0.0266284795799604","0.216015606028585","de_sal"
"b[(Intercept) Stock:Pitt]","-0.130371443385513","-0.00923430049159009","0.0168403329853774","0.0988367274443267","0.457936449152638","de_sal"
"b[(Intercept) Stock:Quesnel]","-0.383512304393086","-0.0720795749992648","-0.0100329576060265","0.0148510847582154","0.168527293058823","de_sal"
"b[(Intercept) Stock:Raft]","-0.334989991637152","-0.0597329274593692","-0.00295958909839049","0.0276226511317874","0.24037209996116","de_sal"
"b[(Intercept) Stock:Scotch]","-0.336621305891716","-0.0654439729210754","-0.00557240705665848","0.0235453650476179","0.192110093226057","de_sal"
"b[(Intercept) Stock:Seymour]","-0.3201153857471","-0.0556935324819165","-0.00313507162176821","0.0286400056345318","0.213291753107548","de_sal"
"b[(Intercept) Stock:Stellako]","-0.353992092810806","-0.0648462543830256","-0.00697255203372414","0.0245299999721028","0.183604089908985","de_sal"
"b[(Intercept) Stock:Weaver]","-0.253805758026739","-0.0322064818865553","0.0035677489564595","0.0541939595561717","0.336661480424039","de_sal"
"b[(Intercept) Stock:Birkenhead]","-0.212760763085503","-0.0201746217221911","0.00725306392564691","0.0714871422989152","0.363315446413942","fa_mar"
"b[(Intercept) Stock:Bowron]","-0.301571682479084","-0.0405286372511738","0.000402837493272495","0.041473389209061","0.30733374506957","fa_mar"
"b[(Intercept) Stock:Chilko]","-0.23500636638848","-0.0334610591759722","0.000892830557580888","0.0435021397548057","0.283236010242786","fa_mar"
"b[(Intercept) Stock:E.Stuart]","-0.219739764729852","-0.0240210505205063","0.00442755542050547","0.0570039695297283","0.330218879150792","fa_mar"
"b[(Intercept) Stock:Gates]","-0.237209467619592","-0.0335282318453772","0.00184010401519596","0.0525794362381179","0.298496442067122","fa_mar"
"b[(Intercept) Stock:Harrison]","-0.244458935428989","-0.0348375421113518","0.00173055768653115","0.0500434200349022","0.328359128094185","fa_mar"
"b[(Intercept) Stock:L.Shuswap]","-0.383929736820387","-0.0749679035718396","-0.00908474218339511","0.0163347290769195","0.186054721665051","fa_mar"
"b[(Intercept) Stock:L.Stuart]","-0.35744298104791","-0.064065807398501","-0.00504958798144315","0.0211973151618611","0.191878046134689","fa_mar"
"b[(Intercept) Stock:Nadina]","-0.35476870572859","-0.0560172617303699","-0.00215493211425658","0.033603657170057","0.244395712405615","fa_mar"
"b[(Intercept) Stock:Pitt]","-0.14395776063681","-0.00820692175061706","0.0175627555066709","0.108820572010552","0.515842183924763","fa_mar"
"b[(Intercept) Stock:Quesnel]","-0.449173268641892","-0.0896494953066598","-0.0118934078502785","0.0132248196401941","0.154426542766418","fa_mar"
"b[(Intercept) Stock:Raft]","-0.384004637167165","-0.0569109078708203","-0.00326357137826391","0.0313603323864813","0.247670794868331","fa_mar"
"b[(Intercept) Stock:Scotch]","-0.401564963559571","-0.0722366409438916","-0.00763325389028257","0.0208927695704494","0.187382268718331","fa_mar"
"b[(Intercept) Stock:Seymour]","-0.344590228340811","-0.0532857233585789","-0.0021854273905836","0.0323027755310985","0.240371832491212","fa_mar"
"b[(Intercept) Stock:Stellako]","-0.382358411110178","-0.0653290960799493","-0.00411264044598538","0.0274784368466016","0.20755049454472","fa_mar"
"b[(Intercept) Stock:Weaver]","-0.25398316540513","-0.0288084506879765","0.00295292695171296","0.0534697397125417","0.375476579856144","fa_mar"
"b[(Intercept) Stock:Birkenhead]","-0.194861098051045","-0.0248674398689323","0.00553368651566768","0.0605665021770146","0.344766185125939","fl_psy"
"b[(Intercept) Stock:Bowron]","-0.307382426899797","-0.0468617356629236","-0.000493660980008765","0.0389831197175969","0.266148101905354","fl_psy"
"b[(Intercept) Stock:Chilko]","-0.243704535854091","-0.039930719494885","2.46503381658969e-05","0.0420258610013852","0.24414388573363","fl_psy"
"b[(Intercept) Stock:E.Stuart]","-0.247896707995954","-0.0370080604729985","0.00166371938173559","0.0529734167051428","0.303871711901287","fl_psy"
"b[(Intercept) Stock:Gates]","-0.199671005078902","-0.0225377107449743","0.00648471785341337","0.0646564516928071","0.35546527021622","fl_psy"
"b[(Intercept) Stock:Harrison]","-0.228658817039421","-0.0334202444039023","0.0016469875612518","0.0489194781463255","0.295183107225909","fl_psy"
"b[(Intercept) Stock:L.Shuswap]","-0.304708540893118","-0.065923990551369","-0.00691527439640549","0.0234303076198077","0.170306535140262","fl_psy"
"b[(Intercept) Stock:L.Stuart]","-0.320888919075855","-0.0549097619406835","-0.00292352918088504","0.0323795917719152","0.245411839750233","fl_psy"
"b[(Intercept) Stock:Nadina]","-0.311144335987706","-0.0529422161600951","-0.00190064806356485","0.0326906426331555","0.222669231246988","fl_psy"
"b[(Intercept) Stock:Pitt]","-0.156351747981371","-0.0134640344684434","0.013741593099698","0.098010878803194","0.460613320800798","fl_psy"
"b[(Intercept) Stock:Quesnel]","-0.392612565354052","-0.0772220448381912","-0.00965020601743751","0.0174391611148346","0.181768791561873","fl_psy"
"b[(Intercept) Stock:Raft]","-0.365998238141499","-0.0581532285767896","-0.0035906996502838","0.0317475162276552","0.248594744696821","fl_psy"
"b[(Intercept) Stock:Scotch]","-0.328419783275683","-0.0608102167629341","-0.00537510852724006","0.025442549827422","0.204808910437058","fl_psy"
"b[(Intercept) Stock:Seymour]","-0.316354430735854","-0.0592138157813518","-0.00334209528429244","0.0295661329655091","0.22143562285258","fl_psy"
"b[(Intercept) Stock:Stellako]","-0.357318725173264","-0.0729964824241243","-0.00811139181594149","0.0223156059030995","0.183544072151928","fl_psy"
"b[(Intercept) Stock:Weaver]","-0.260234634224631","-0.0365044826059438","0.00184891629836737","0.0535228099414721","0.36279391633574","fl_psy"
"b[(Intercept) Stock:Birkenhead]","-0.22838364002887","-0.0315303037661699","0.00609041147956136","0.0684569529114612","0.336819955978293","ic_hof"
"b[(Intercept) Stock:Bowron]","-0.327465248944513","-0.0502208642379414","-0.000814289488940676","0.0475173497120286","0.31126870782065","ic_hof"
"b[(Intercept) Stock:Chilko]","-0.252663500677673","-0.0437300487695489","-0.000227091582496512","0.0435794911405289","0.237539516866199","ic_hof"
"b[(Intercept) Stock:E.Stuart]","-0.232218872052668","-0.0329392919378096","0.00477370890813956","0.061943133018313","0.32898074252008","ic_hof"
"b[(Intercept) Stock:Gates]","-0.202585812375192","-0.0230254150212015","0.00969256604560576","0.0785641231184873","0.36540590409104","ic_hof"
"b[(Intercept) Stock:Harrison]","-0.257306301999154","-0.0362693498241729","0.00321165477092054","0.0577232359157832","0.297989636388847","ic_hof"
"b[(Intercept) Stock:L.Shuswap]","-0.345914659462718","-0.0810180213657398","-0.0101815824849758","0.0246582257382747","0.200958351294267","ic_hof"
"b[(Intercept) Stock:L.Stuart]","-0.36396368241889","-0.0615088992316216","-0.00523748716743258","0.0322971124101173","0.253522761477157","ic_hof"
"b[(Intercept) Stock:Nadina]","-0.347003906996782","-0.0677922423548276","-0.00569133821446034","0.03197346163335","0.235624998932836","ic_hof"
"b[(Intercept) Stock:Pitt]","-0.141513036436796","-0.00866598066733193","0.0226686396815788","0.116517556123594","0.521745879253101","ic_hof"
"b[(Intercept) Stock:Quesnel]","-0.387416972512283","-0.0931775767874421","-0.0143430804605302","0.0177793719897436","0.180426026824312","ic_hof"
"b[(Intercept) Stock:Raft]","-0.382654366610485","-0.0622753480730634","-0.00382758478733553","0.0342491535970173","0.256367191357127","ic_hof"
"b[(Intercept) Stock:Scotch]","-0.356925252374537","-0.067161683021809","-0.005263554940437","0.0312646884246488","0.220036116495357","ic_hof"
"b[(Intercept) Stock:Seymour]","-0.328502855331282","-0.0638570314625764","-0.00509023462082643","0.0305385060972949","0.217096996160992","ic_hof"
"b[(Intercept) Stock:Stellako]","-0.401888911303185","-0.0794873056956318","-0.0107700426158441","0.0239079256905677","0.1941775657805","ic_hof"
"b[(Intercept) Stock:Weaver]","-0.276040301278862","-0.0340384362280122","0.00387254959029851","0.0631562067127589","0.365688471580925","ic_hof"
"b[(Intercept) Stock:Birkenhead]","-0.219644904539524","-0.027290877201271","0.0154432953868108","0.103641092185837","0.39380931003523","ic_mul"
"b[(Intercept) Stock:Bowron]","-0.364563756505087","-0.0606415489891064","0.000908223083766999","0.0622546346639282","0.35549068475708","ic_mul"
"b[(Intercept) Stock:Chilko]","-0.219374005437976","-0.0386701464505759","0.00611509100708483","0.0727371642198927","0.29599892143413","ic_mul"
"b[(Intercept) Stock:E.Stuart]","-0.264590123590133","-0.0414036409625978","0.00842915158469469","0.0885221265032183","0.377312648906809","ic_mul"
"b[(Intercept) Stock:Gates]","-0.238133051346509","-0.0312431945360235","0.0124288249631697","0.0995576627057047","0.394039207095014","ic_mul"
"b[(Intercept) Stock:Harrison]","-0.308224482069166","-0.0501407166915064","0.00328465115529722","0.0714958667582954","0.37110670241455","ic_mul"
"b[(Intercept) Stock:L.Shuswap]","-0.355732041753991","-0.0930858309899442","-0.00870598833540335","0.0421352426111944","0.267870176531759","ic_mul"
"b[(Intercept) Stock:L.Stuart]","-0.396481146902509","-0.0853199516564492","-0.00695538551885893","0.0449798354140211","0.278423028161957","ic_mul"
"b[(Intercept) Stock:Nadina]","-0.435536328713465","-0.0981168159377571","-0.0147280814557038","0.0305423137053671","0.244586780735537","ic_mul"
"b[(Intercept) Stock:Pitt]","-0.156471892913041","-0.0085182177673303","0.0371359299149382","0.157301381078124","0.536799437321097","ic_mul"
"b[(Intercept) Stock:Quesnel]","-0.457768766878502","-0.12377100730725","-0.0258507186774213","0.0183775620878089","0.177670574427304","ic_mul"
"b[(Intercept) Stock:Raft]","-0.409447717574227","-0.0871416026853505","-0.00880721419271636","0.041682233414815","0.290753844910151","ic_mul"
"b[(Intercept) Stock:Scotch]","-0.389104976735124","-0.0968715690394493","-0.0111183187813359","0.0333606742562493","0.249581510950474","ic_mul"
"b[(Intercept) Stock:Seymour]","-0.368035449588961","-0.0897692921727823","-0.0121726571557337","0.0320424930279496","0.235114025221748","ic_mul"
"b[(Intercept) Stock:Stellako]","-0.450494208672597","-0.115052883012777","-0.0232155732107223","0.0247113354519565","0.203115016246426","ic_mul"
"b[(Intercept) Stock:Weaver]","-0.306098945139143","-0.0483486158034579","0.0039367709772393","0.0749783045876902","0.407363473367726","ic_mul"
"b[(Intercept) Stock:Birkenhead]","-0.336194500924178","-0.0618714245344856","0.0147073719038659","0.119149039091545","0.476807348240932","IcD"
"b[(Intercept) Stock:Chilko]","-0.337995666726693","-0.0652252520428252","0.0189216168283917","0.135654817343035","0.413772004312722","IcD"
"b[(Intercept) Stock:E.Stuart]","-0.396488857605319","-0.070806021141451","0.00803193606262497","0.105964441398925","0.464769298498504","IcD"
"b[(Intercept) Stock:Gates]","-0.256962288879429","-0.0316133157780115","0.0383348741617942","0.164982480849284","0.555391410433277","IcD"
"b[(Intercept) Stock:Harrison]","-0.591413904939579","-0.145148994253932","-0.0203702655375483","0.0537430836399556","0.341521686016699","IcD"
"b[(Intercept) Stock:L.Shuswap]","-0.641156491216522","-0.254172198975121","-0.0897189680964735","-0.00239627899485338","0.144494913873626","IcD"
"b[(Intercept) Stock:L.Stuart]","-0.50892056048203","-0.110110621631895","-0.00562625559069209","0.0860506388669132","0.455395059619346","IcD"
"b[(Intercept) Stock:Nadina]","-0.557310710332048","-0.156417035037526","-0.0240337830269729","0.0474639211470717","0.307248565433391","IcD"
"b[(Intercept) Stock:Pitt]","-0.167039244532178","0.000741734810727105","0.0920043247426127","0.29117951789198","0.797256016858662","IcD"
"b[(Intercept) Stock:Quesnel]","-0.542295435687904","-0.177331046242084","-0.0511483298995877","0.0164730442248741","0.227033297847056","IcD"
"b[(Intercept) Stock:Scotch]","-0.440137270136735","-0.0964992587651797","-0.00232892591662037","0.0911491415130907","0.404350110448631","IcD"
"b[(Intercept) Stock:Seymour]","-0.511986661089733","-0.138795842649666","-0.0196198004309271","0.0601295306241748","0.348206984116127","IcD"
"b[(Intercept) Stock:Stellako]","-0.682042277177705","-0.231844214874295","-0.0658502643316882","0.0154721379587841","0.267950170867757","IcD"
"b[(Intercept) Stock:Weaver]","-0.468996823941074","-0.0816188439047859","0.00782109980033392","0.110380113478387","0.53194863016479","IcD"
"b[(Intercept) Stock:Birkenhead]","-0.231826174288362","-0.0291529247834851","0.00819444623638969","0.0785093020507157","0.375460272122162","ihnv"
"b[(Intercept) Stock:Bowron]","-0.346088556438149","-0.0551725959164763","0.000494535611074909","0.0585524571139965","0.344845626762628","ihnv"
"b[(Intercept) Stock:Chilko]","-0.347612488702979","-0.0632596592689117","-0.00371645875402042","0.0378830542806915","0.230837701310643","ihnv"
"b[(Intercept) Stock:E.Stuart]","-0.263313494029522","-0.0396667705756469","0.0030892724543285","0.0702091159214191","0.378287116728084","ihnv"
"b[(Intercept) Stock:Gates]","-0.219362792383215","-0.0236957271493048","0.0119480078578003","0.093026728039501","0.407481458535691","ihnv"
"b[(Intercept) Stock:Harrison]","-0.28120904082239","-0.0429137075465873","0.00350724701911647","0.0639540255313537","0.352707889441493","ihnv"
"b[(Intercept) Stock:L.Shuswap]","-0.38317856351539","-0.0827381094833508","-0.0102688803301435","0.0248829998743293","0.212042381412794","ihnv"
"b[(Intercept) Stock:L.Stuart]","-0.380134387232622","-0.0654545743873601","-0.00300483799561338","0.0384632807196869","0.257795369941386","ihnv"
"b[(Intercept) Stock:Nadina]","-0.40088707856708","-0.0795928770118019","-0.00647688488790616","0.029565596809037","0.247837395283062","ihnv"
"b[(Intercept) Stock:Pitt]","-0.169634661010839","-0.0102589908588272","0.026877480319606","0.132769656337808","0.563662962031351","ihnv"
"b[(Intercept) Stock:Quesnel]","-0.471348697163163","-0.101088948391463","-0.0141018634845911","0.0210320633361962","0.207931601295872","ihnv"
"b[(Intercept) Stock:Raft]","-0.398560651654329","-0.0742165365751455","-0.00502375871372798","0.0348359066755647","0.290100502223844","ihnv"
"b[(Intercept) Stock:Scotch]","-0.401424064116617","-0.0799296576434686","-0.00951392766270781","0.0305110030494213","0.231268202589997","ihnv"
