"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"84","Stellako",2012,1080,2010,"SR_resid",1.11408263481721,6,6,1,2287.84369775267,0,"c_b_cys"
"85","Stellako",2013,1081,2011,"SR_resid",-1.30105651976968,47,44,0.936170212765957,1189.13517558452,0,"c_b_cys"
"86","Stellako",2015,1083,2013,"SR_resid",-1.13849515626389,17,17,1,5790.04053069759,0,"c_b_cys"
"87","Weaver",2012,1146,2010,"SR_resid",-0.391621623914915,1,1,1,5731.289993,0,"c_b_cys"
"88","Weaver",2015,1149,2013,"SR_resid",0.269227634505614,22,12,0.545454545454545,208.451667641167,0,"c_b_cys"
"89","Bowron",2012,126,2010,"SR_resid",0.0334612526177868,1,0,0,NA,NA,"ce_sha"
"90","Chilko",2008,188,2006,"SR_resid",1.44569296710248,7,0,0,NA,NA,"ce_sha"
"91","Chilko",2011,191,2009,"SR_resid",0.315737109988712,29,1,0.0344827586206897,0.032965598,0.00113674475862069,"ce_sha"
"92","Chilko",2012,192,2010,"SR_resid",1.33676893034384,92,2,0.0217391304347826,4.512205489,0.098091423673913,"ce_sha"
"93","Chilko",2013,193,2011,"SR_resid",0.736484760491999,197,2,0.0101522842639594,9.1143140285,0.0925311068883249,"ce_sha"
"94","Chilko",2014,194,2012,"SR_resid",0.378396610849526,30,0,0,NA,NA,"ce_sha"
"95","Chilko",2015,195,2013,"SR_resid",-1.60246450711582,23,0,0,NA,NA,"ce_sha"
"96","E.Stuart",2011,257,2009,"SR_resid",0.521242624309486,6,1,0.166666666666667,1.683702419,0.280617069833333,"ce_sha"
"97","E.Stuart",2012,258,2010,"SR_resid",-0.655326744328353,1,0,0,NA,NA,"ce_sha"
"98","Gates",2012,372,2010,"SR_resid",-0.620044589918579,11,0,0,NA,NA,"ce_sha"
"99","Gates",2013,373,2011,"SR_resid",0.418225985212489,40,1,0.025,3.500861691,0.087521542275,"ce_sha"
"100","Gates",2015,375,2013,"SR_resid",0.393127059657679,24,1,0.0416666666666667,116.1425806,4.83927419166667,"ce_sha"
"101","Harrison",2012,438,2010,"SR_resid",1.61711041834067,1,0,0,NA,NA,"ce_sha"
"102","L.Shuswap",2008,500,2006,"SR_resid",0.797010477442737,10,1,0.1,38.12930064,3.812930064,"ce_sha"
"103","L.Shuswap",2011,503,2009,"SR_resid",0.448302125016622,49,2,0.0408163265306122,1.192786206,0.0486851512653061,"ce_sha"
"104","L.Shuswap",2012,504,2010,"SR_resid",0.108197691820453,160,4,0.025,13.43000378575,0.33575009464375,"ce_sha"
"105","L.Shuswap",2013,505,2011,"SR_resid",-0.811714498284742,25,1,0.04,24.76875344,0.9907501376,"ce_sha"
"106","L.Shuswap",2015,506,2013,"SR_resid",-3.45830598331656,13,0,0,NA,NA,"ce_sha"
"107","L.Stuart",2011,568,2009,"SR_resid",-0.394769844970264,6,0,0,NA,NA,"ce_sha"
"108","L.Stuart",2012,569,2010,"SR_resid",-0.199936265367153,1,0,0,NA,NA,"ce_sha"
"109","L.Stuart",2015,572,2013,"SR_resid",-0.761753767816265,27,1,0.037037037037037,4.122846549,0.152698020333333,"ce_sha"
"110","Nadina",2008,631,2006,"SR_resid",0.227324805793202,1,0,0,NA,NA,"ce_sha"
"111","Pitt",2012,701,2010,"SR_resid",1.35144306627051,1,0,0,NA,NA,"ce_sha"
"112","Pitt",2013,702,2011,"SR_resid",0.337070237661549,30,0,0,NA,NA,"ce_sha"
"113","Portage",2012,763,2010,"SR_resid",0.626087035458184,5,0,0,NA,NA,"ce_sha"
"114","Portage",2013,764,2011,"SR_resid",-3.27898030479984,30,0,0,NA,NA,"ce_sha"
"115","Quesnel",2008,825,2006,"SR_resid",-0.238344322356356,1,0,0,NA,NA,"ce_sha"
"116","Quesnel",2012,829,2010,"SR_resid",0.484517354735783,25,0,0,NA,NA,"ce_sha"
"117","Quesnel",2013,830,2011,"SR_resid",-1.39262255354055,95,0,0,NA,NA,"ce_sha"
"118","Quesnel",2015,832,2013,"SR_resid",-1.85333717197638,44,1,0.0227272727272727,76.89887348,1.74770167,"ce_sha"
"119","Raft",2012,895,2010,"SR_resid",0.774435494971088,1,0,0,NA,NA,"ce_sha"
"120","Raft",2013,896,2011,"SR_resid",-0.28566703507784,16,2,0.125,3.503670236,0.4379587795,"ce_sha"
"121","Raft",2015,898,2013,"SR_resid",-2.05307053028246,29,2,0.0689655172413793,0.9830623265,0.0677974018275862,"ce_sha"
"122","Scotch",2008,944,2006,"SR_resid",0.761930627659575,4,0,0,NA,NA,"ce_sha"
"123","Scotch",2012,948,2010,"SR_resid",-0.184812769980438,22,1,0.0454545454545455,0.89252062,0.0405691190909091,"ce_sha"
"124","Seymour",2008,1010,2006,"SR_resid",1.25449117163088,1,0,0,NA,NA,"ce_sha"
"125","Seymour",2011,1013,2009,"SR_resid",0.635824322642658,13,1,0.0769230769230769,0.75237512,0.0578750092307692,"ce_sha"
"126","Seymour",2012,1014,2010,"SR_resid",-0.131677701804647,19,1,0.0526315789473684,20.07303991,1.05647578473684,"ce_sha"
"127","Stellako",2011,1079,2009,"SR_resid",0.25601804142908,2,0,0,NA,NA,"ce_sha"
"128","Stellako",2012,1080,2010,"SR_resid",1.11408263481721,6,0,0,NA,NA,"ce_sha"
"129","Stellako",2013,1081,2011,"SR_resid",-1.30105651976968,47,4,0.0851063829787234,0.72683533675,0.0618583265319149,"ce_sha"
"130","Stellako",2015,1083,2013,"SR_resid",-1.13849515626389,17,2,0.117647058823529,3.353120756,0.394484794823529,"ce_sha"
"131","Weaver",2012,1146,2010,"SR_resid",-0.391621623914915,1,0,0,NA,NA,"ce_sha"
"132","Weaver",2015,1149,2013,"SR_resid",0.269227634505614,22,14,0.636363636363636,7.17838458742857,4.56806291927273,"ce_sha"
"133","Bowron",2012,126,2010,"SR_resid",0.0334612526177868,1,0,0,NA,NA,"cr_sal"
"134","Chilko",2008,188,2006,"SR_resid",1.44569296710248,7,0,0,NA,NA,"cr_sal"
"135","Chilko",2011,191,2009,"SR_resid",0.315737109988712,29,0,0,NA,NA,"cr_sal"
"136","Chilko",2012,192,2010,"SR_resid",1.33676893034384,92,0,0,NA,NA,"cr_sal"
"137","Chilko",2013,193,2011,"SR_resid",0.736484760491999,197,0,0,NA,NA,"cr_sal"
"138","Chilko",2014,194,2012,"SR_resid",0.378396610849526,30,0,0,NA,NA,"cr_sal"
"139","Chilko",2015,195,2013,"SR_resid",-1.60246450711582,23,0,0,NA,NA,"cr_sal"
"140","E.Stuart",2011,257,2009,"SR_resid",0.521242624309486,6,0,0,NA,NA,"cr_sal"
"141","E.Stuart",2012,258,2010,"SR_resid",-0.655326744328353,1,0,0,NA,NA,"cr_sal"
"142","Gates",2012,372,2010,"SR_resid",-0.620044589918579,11,0,0,NA,NA,"cr_sal"
"143","Gates",2013,373,2011,"SR_resid",0.418225985212489,40,0,0,NA,NA,"cr_sal"
"144","Gates",2015,375,2013,"SR_resid",0.393127059657679,24,0,0,NA,NA,"cr_sal"
"145","Harrison",2012,438,2010,"SR_resid",1.61711041834067,1,0,0,NA,NA,"cr_sal"
"146","L.Shuswap",2008,500,2006,"SR_resid",0.797010477442737,10,0,0,NA,NA,"cr_sal"
