"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"233","Chilko",2014,193,2012,"SR_resid",0.0142645387748008,30,5,0.166666666666667,23.3480763816,3.8913460636,"fl_psy"
"234","Chilko",2015,194,2013,"SR_resid",-1.63866409469691,23,1,0.0434782608695652,825.3783762,35.8860163565217,"fl_psy"
"235","E.Stuart",2011,255,2009,"SR_resid",0.306542225988378,6,1,0.166666666666667,3.584394907,0.597399151166667,"fl_psy"
"236","E.Stuart",2012,256,2010,"SR_resid",-0.875004702568626,1,0,0,NA,NA,"fl_psy"
"237","Gates",2012,354,2010,"SR_resid",-0.740304861860851,11,0,0,NA,NA,"fl_psy"
"238","Gates",2013,355,2011,"SR_resid",-0.231147951215527,40,0,0,NA,NA,"fl_psy"
"239","Gates",2015,357,2013,"SR_resid",0.382737877444286,24,3,0.125,115.403635676667,14.4254544595833,"fl_psy"
"240","Harrison",2012,419,2010,"SR_resid",1.80958084023863,1,0,0,NA,NA,"fl_psy"
"241","L.Shuswap",2011,483,2009,"SR_resid",0.158944996920779,17,1,0.0588235294117647,9.80396048,0.576703557647059,"fl_psy"
"242","L.Shuswap",2012,484,2010,"SR_resid",0.33121463228102,159,10,0.0628930817610063,2643.1456827185,166.235577529465,"fl_psy"
"243","L.Shuswap",2013,485,2011,"SR_resid",-2.45594693983033,25,3,0.12,45663.030062674,5479.56360752088,"fl_psy"
"244","L.Shuswap",2015,487,2013,"SR_resid",-3.21084502361583,13,3,0.230769230769231,29.7311792566667,6.86104136692308,"fl_psy"
"245","L.Stuart",2011,548,2009,"SR_resid",-0.465229188418885,6,0,0,NA,NA,"fl_psy"
"246","L.Stuart",2012,549,2010,"SR_resid",-0.366224861966881,1,0,0,NA,NA,"fl_psy"
"247","L.Stuart",2015,552,2013,"SR_resid",-0.78400170462408,27,2,0.0740740740740741,1561.5250535,115.668522481481,"fl_psy"
"248","Pitt",2012,656,2010,"SR_resid",-0.155742343267508,1,0,0,NA,NA,"fl_psy"
"249","Pitt",2013,657,2011,"SR_resid",0.508782527675962,30,1,0.0333333333333333,5.642916015,0.1880972005,"fl_psy"
