"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"71","Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,3,2,NA,1.3756859095,0.917123939666667,"arena2"
"72","Pitt",2018,1797,2016,"SR_cov_resid",-1.23443895376018,1,0,NA,NA,NA,"arena2"
"73","Portage",2009,1851,2007,"SR_cov_resid",-0.0361056006717497,1,0,NA,NA,NA,"arena2"
"74","Portage",2015,1857,2013,"SR_cov_resid",-1.49379439011737,1,0,NA,NA,NA,"arena2"
"75","Quesnel",2009,1918,2007,"SR_cov_resid",-0.481927215422825,1,0,NA,NA,NA,"arena2"
"76","Quesnel",2010,1919,2008,"SR_cov_resid",-0.297595020902003,5,2,0.4,1.1228006235,0.4491202494,"arena2"
"77","Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,15,0,0,NA,NA,"arena2"
"78","Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,0,0,NA,NA,NA,"arena2"
"79","Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,0,0,NA,NA,NA,"arena2"
"80","Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,41,3,0.0731707317073171,129.401193389667,9.46838000412195,"arena2"
"81","Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,23,0.71875,189973.63780429,136543.552171834,"arena2"
"82","Raft",2010,1986,2008,"SR_cov_resid",-0.100224057332195,2,1,NA,0.794461938,0.397230969,"arena2"
"83","Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,0,0,NA,NA,NA,"arena2"
"84","Raft",2014,1990,2012,"SR_cov_resid",0.714692175086223,1,0,NA,NA,NA,"arena2"
"85","Raft",2018,1994,2016,"SR_cov_resid",-2.08159335955633,1,0,NA,NA,NA,"arena2"
"86","Scotch",2009,2036,2007,"SR_cov_resid",0.785321377902454,4,3,0.75,11780.3865185463,8835.28988890975,"arena2"
"87","Scotch",2010,2037,2008,"SR_cov_resid",1.61043276147469,2,1,NA,3.869282429,1.9346412145,"arena2"
"88","Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,0,0,NA,NA,NA,"arena2"
"89","Scotch",2013,2040,2011,"SR_cov_resid",-1.64655838443334,1,0,NA,NA,NA,"arena2"
"90","Scotch",2014,2041,2012,"SR_cov_resid",-0.525334684402077,2,0,NA,NA,NA,"arena2"
"91","Scotch",2015,2042,2013,"SR_cov_resid",-1.32881665073899,8,2,0.25,6598.7718769035,1649.69296922588,"arena2"
"92","Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,9,0.75,251578.847334273,188684.135500704,"arena2"
"93","Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,0,NA,NA,NA,"arena2"
"94","Seymour",2009,2103,2007,"SR_cov_resid",-0.406916510298079,5,0,0,NA,NA,"arena2"
"95","Seymour",2010,2104,2008,"SR_cov_resid",0.0765968304727002,1,1,NA,31.79107397,31.79107397,"arena2"
"96","Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,4,1,0.25,5.694136349,1.42353408725,"arena2"
"97","Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,0,0,NA,NA,NA,"arena2"
"98","Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,0,0,NA,NA,NA,"arena2"
"99","Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,6,0,0,NA,NA,"arena2"
"100","Seymour",2016,2110,2014,"SR_cov_resid",1.58719142579174,3,3,NA,247.900437010667,247.900437010667,"arena2"
"101","Seymour",2017,2111,2015,"SR_cov_resid",-1.44615244192696,3,1,NA,234264.7373,78088.2457666667,"arena2"
"102","Stellako",2010,2171,2008,"SR_cov_resid",-0.0282495635576797,0,0,NA,NA,NA,"arena2"
"103","Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,4,0,0,NA,NA,"arena2"
"104","Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,0,0,NA,NA,NA,"arena2"
"105","Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,1,0,NA,NA,NA,"arena2"
"106","Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,13,4,0.307692307692308,26.00421899925,8.00129815361539,"arena2"
"107","Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,0,0,NA,NA,NA,"arena2"
"108","Stellako",2018,2179,2016,"SR_cov_resid",-2.04915214242945,2,0,NA,NA,NA,"arena2"
"109","Weaver",2010,2222,2008,"SR_cov_resid",1.61167839442978,1,0,NA,NA,NA,"arena2"
"110","Weaver",2011,2223,2009,"SR_cov_resid",0.733923721505624,2,0,NA,NA,NA,"arena2"
"111","Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,0,0,NA,NA,NA,"arena2"
"112","Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,4,1,0.25,71572.59513,17893.1487825,"arena2"
"113","Weaver",2018,2230,2016,"SR_cov_resid",0.34128783202302,1,0,NA,NA,NA,"arena2"
"114","Birkenhead",2009,1173,2007,"SR_cov_resid",0.917485094090912,4,2,0.5,36.252915328,NA,"c_b_cys"
"115","Birkenhead",2010,1174,2008,"SR_cov_resid",0.60174399453012,2,1,NA,815.9333537,NA,"c_b_cys"
"116","Birkenhead",2011,1175,2009,"SR_cov_resid",0.502719917245887,5,4,0.8,65664.0158124775,NA,"c_b_cys"
"117","Birkenhead",2012,1176,2010,"SR_cov_resid",-2.43674110496128,1,1,NA,20.48786083,0,"c_b_cys"
"118","Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,20,0.869565217391304,2527.87701027725,0,"c_b_cys"
"119","Birkenhead",2014,1178,2012,"SR_cov_resid",0.571525377256349,4,2,0.5,1407.9715659,NA,"c_b_cys"
"120","Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,14,0.823529411764706,5806.60038630929,0,"c_b_cys"
"121","Birkenhead",2018,1182,2016,"SR_cov_resid",-1.88941454436261,4,1,0.25,996.7270177,NA,"c_b_cys"
"122","Bowron",2013,1244,2011,"SR_cov_resid",-0.412927508335944,7,5,0.714285714285714,756.3060953846,0,"c_b_cys"
"123","Bowron",2014,1245,2012,"SR_cov_resid",0.191831754320866,1,1,NA,53.52815828,NA,"c_b_cys"
"124","Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,7,1,27283.9406838376,0,"c_b_cys"
"125","Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,24,0.923076923076923,51022.946939744,0,"c_b_cys"
"126","Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,45,0.725806451612903,2036.65849229011,0,"c_b_cys"
"127","Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,64,0.864864864864865,53105.8345448585,0,"c_b_cys"
"128","Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,23,23,1,34266.2965701539,0,"c_b_cys"
"129","Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,500,0.980392156862745,23249.0186771878,0,"c_b_cys"
"130","Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,47,0.92156862745098,10970.7972540165,NA,"c_b_cys"
"131","Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,69,0.958333333333333,34345.5126884995,0,"c_b_cys"
"132","Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,20,1,20202.173617439,NA,"c_b_cys"
"133","Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,10,0.833333333333333,16026.578171959,NA,"c_b_cys"
"134","Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,12,1,87246.2832153333,NA,"c_b_cys"
"135","E.Stuart",2009,1374,2007,"SR_cov_resid",0.595114988858245,2,2,NA,60205.619845038,0,"c_b_cys"
"136","E.Stuart",2010,1375,2008,"SR_cov_resid",1.52207913066035,4,4,1,14695.7392738,0,"c_b_cys"
"137","E.Stuart",2011,1376,2009,"SR_cov_resid",1.44680538823869,25,19,0.76,4296.84916245,0,"c_b_cys"
"138","E.Stuart",2012,1377,2010,"SR_cov_resid",-1.08380699220204,1,1,NA,17.76381762,0,"c_b_cys"
"139","E.Stuart",2013,1378,2011,"SR_cov_resid",1.82635057656134,1,1,NA,463.2309856,0,"c_b_cys"
"140","E.Stuart",2014,1379,2012,"SR_cov_resid",-0.609241422735495,8,8,1,3771.99879799875,NA,"c_b_cys"
"141","E.Stuart",2015,1380,2013,"SR_cov_resid",-1.99814933569036,18,16,0.888888888888889,1062.75631961363,0,"c_b_cys"
"142","E.Stuart",2016,1381,2014,"SR_cov_resid",1.91991620824276,1,1,NA,337.757257,NA,"c_b_cys"
"143","E.Stuart",2017,1382,2015,"SR_cov_resid",-1.22055202574078,1,1,NA,232.1139775,NA,"c_b_cys"
"144","E.Stuart",2018,1383,2016,"SR_cov_resid",-0.0975737862826438,2,1,NA,9254.545863,NA,"c_b_cys"
"145","Gates",2009,1476,2007,"SR_cov_resid",2.49112938147928,1,0,NA,NA,NA,"c_b_cys"
"146","Gates",2010,1477,2008,"SR_cov_resid",1.23089410875928,1,1,NA,7.540098108,NA,"c_b_cys"
"147","Gates",2011,1478,2009,"SR_cov_resid",0.452597304826378,4,4,1,396.22098703,NA,"c_b_cys"
"148","Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,0,0,NA,NA,NA,"c_b_cys"
"149","Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,15,13,0.866666666666667,669.306663934769,0,"c_b_cys"
"150","Gates",2014,1481,2012,"SR_cov_resid",-0.234160371991448,8,5,0.625,451.0298353368,NA,"c_b_cys"
"151","Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,5,3,0.6,3964.33170674,0,"c_b_cys"
"152","Harrison",2009,1543,2007,"SR_cov_resid",1.13883050185512,1,0,NA,NA,NA,"c_b_cys"
"153","Harrison",2010,1544,2008,"SR_cov_resid",1.10195972480824,56,11,0.196428571428571,23.6885500572727,0,"c_b_cys"
"154","Harrison",2011,1545,2009,"SR_cov_resid",-0.44475152704065,8,7,0.875,37540.86745059,NA,"c_b_cys"
"155","Harrison",2013,1547,2011,"SR_cov_resid",0.730496843726021,4,4,1,665.68829558175,0,"c_b_cys"
"156","Harrison",2014,1548,2012,"SR_cov_resid",-0.425746480701306,1,1,NA,8338.308398,NA,"c_b_cys"
"157","Harrison",2015,1549,2013,"SR_cov_resid",-0.963594692033247,5,0,0,NA,NA,"c_b_cys"
"158","L.Shuswap",2008,1609,2006,"SR_cov_resid",0.0352282062004946,16,16,1,242812.822908562,0,"c_b_cys"
"159","L.Shuswap",2009,1610,2007,"SR_cov_resid",-0.170750031203459,15,15,1,90105.44213652,0,"c_b_cys"
"160","L.Shuswap",2010,1611,2008,"SR_cov_resid",2.24573197762531,6,5,0.833333333333333,49.0431488252,0,"c_b_cys"
