"","stock_name","brood_year","survival_index","value"
"569","L.Stuart",2014,"SR_resid",0.113677852102024
"570","L.Stuart",2015,"SR_resid",-0.920034545297945
"571","L.Stuart",2016,"SR_resid",-0.283419320939813
"605","Nadina",2006,"SR_resid",0.759525489953755
"606","Nadina",2007,"SR_resid",0.475746167083879
"607","Nadina",2008,"SR_resid",0.326332220532626
"608","Nadina",2009,"SR_resid",-0.277833327827936
"609","Nadina",2010,"SR_resid",1.01656386704201
"610","Nadina",2011,"SR_resid",0.103707276216318
"611","Nadina",2012,"SR_resid",-0.822652254772151
"612","Nadina",2013,"SR_resid",-1.59799259747472
"613","Nadina",2014,"SR_resid",1.09629766417425
"614","Nadina",2015,"SR_resid",-2.93072313706079
"615","Nadina",2016,"SR_resid",-1.51556155464933
"672","Pitt",2006,"SR_resid",-0.035985798299538
"673","Pitt",2007,"SR_resid",0.179015324720912
"674","Pitt",2008,"SR_resid",0.648225110975273
"675","Pitt",2009,"SR_resid",-0.196609192831545
"676","Pitt",2010,"SR_resid",-0.130495610709621
"677","Pitt",2011,"SR_resid",0.594988418610615
"678","Pitt",2012,"SR_resid",0.265742181729902
"679","Pitt",2013,"SR_resid",-0.978208556481194
"680","Pitt",2014,"SR_resid",-2.68657358118556
"681","Pitt",2015,"SR_resid",-3.1625103851239
"682","Pitt",2016,"SR_resid",-0.882666664526895
"735","Portage",2006,"SR_resid",0.643058811215197
"736","Portage",2007,"SR_resid",-0.960688451816106
"737","Portage",2008,"SR_resid",-0.468351171180037
"738","Portage",2009,"SR_resid",0.0866928064297035
"739","Portage",2010,"SR_resid",0.605808491023125
"740","Portage",2011,"SR_resid",-3.1209958832582
"741","Portage",2012,"SR_resid",0.110961290590397
"742","Portage",2013,"SR_resid",-1.95477248174493
"743","Portage",2014,"SR_resid",0.200225529341743
"744","Portage",2015,"SR_resid",-2.39362179045953
"745","Portage",2016,"SR_resid",-1.9026524978329
"802","Quesnel",2006,"SR_resid",-0.150865030261148
"803","Quesnel",2007,"SR_resid",-0.716286849954955
"804","Quesnel",2008,"SR_resid",-1.25456979774539
"805","Quesnel",2009,"SR_resid",-1.10425336729028
"806","Quesnel",2010,"SR_resid",0.406482697043975
"807","Quesnel",2011,"SR_resid",-1.62425832771463
"808","Quesnel",2012,"SR_resid",0.791928142013494
"809","Quesnel",2013,"SR_resid",-1.86630809350325
"810","Quesnel",2014,"SR_resid",-0.455407863037516
"811","Quesnel",2015,"SR_resid",-3.55732936262267
"812","Quesnel",2016,"SR_resid",-0.809470138706497
"869","Raft",2006,"SR_resid",-0.380448746089585
"870","Raft",2007,"SR_resid",-1.26787927205922
"871","Raft",2008,"SR_resid",-0.336772568374194
"872","Raft",2009,"SR_resid",-0.00290076424765693
"873","Raft",2010,"SR_resid",0.785667357872832
"874","Raft",2011,"SR_resid",-0.249421470614449
"875","Raft",2012,"SR_resid",0.336573028092137
"876","Raft",2013,"SR_resid",-1.97740973837431
"877","Raft",2014,"SR_resid",-1.22623857460448
"878","Raft",2015,"SR_resid",-3.95887778989433
"879","Raft",2016,"SR_resid",-2.01062372867987
"920","Scotch",2006,"SR_resid",0.797640112460539
"921","Scotch",2007,"SR_resid",0.223985343591901
"922","Scotch",2008,"SR_resid",1.26167993029623
"923","Scotch",2009,"SR_resid",0.64536185963186
"924","Scotch",2010,"SR_resid",-0.0779860377090326
"925","Scotch",2011,"SR_resid",-1.92952447983169
"926","Scotch",2012,"SR_resid",-0.726134351104908
"927","Scotch",2013,"SR_resid",-1.96314189874763
"928","Scotch",2014,"SR_resid",-0.373181108030465
"929","Scotch",2015,"SR_resid",-2.262433978904
"930","Scotch",2016,"SR_resid",-1.09279492560203
"987","Seymour",2006,"SR_resid",1.21215022625376
"988","Seymour",2007,"SR_resid",-0.643966661662304
"989","Seymour",2008,"SR_resid",-0.205352936126523
"990","Seymour",2009,"SR_resid",0.35699161578208
"991","Seymour",2010,"SR_resid",-0.177695403636179
"992","Seymour",2011,"SR_resid",0.703369313583915
"993","Seymour",2012,"SR_resid",-1.26812746074362
"994","Seymour",2013,"SR_resid",-2.93321147507568
"995","Seymour",2014,"SR_resid",0.0488642867889769
"996","Seymour",2015,"SR_resid",-2.03052943883609
"997","Seymour",2016,"SR_resid",-0.491240304934488
"1054","Stellako",2006,"SR_resid",0.31251999905995
"1055","Stellako",2007,"SR_resid",0.0696743525511187
"1056","Stellako",2008,"SR_resid",-0.726582565181919
"1057","Stellako",2009,"SR_resid",0.305618019222712
"1058","Stellako",2010,"SR_resid",1.10890653757471
"1059","Stellako",2011,"SR_resid",-1.42141957230665
"1060","Stellako",2012,"SR_resid",-2.23887860486049
"1061","Stellako",2013,"SR_resid",-1.27444081423216
"1062","Stellako",2014,"SR_resid",-0.230411096482736
"1063","Stellako",2015,"SR_resid",-1.48170014516736
"1064","Stellako",2016,"SR_resid",-1.63755116849423
"1105","Weaver",2006,"SR_resid",0.25789246357854
"1106","Weaver",2007,"SR_resid",0.396240267938032
"1107","Weaver",2008,"SR_resid",1.44043701130555
"1108","Weaver",2009,"SR_resid",0.236511986295819
"1109","Weaver",2010,"SR_resid",-0.611264725824757
"1110","Weaver",2011,"SR_resid",-4.74878996465319
"1111","Weaver",2012,"SR_resid",-1.0009250210847
"1112","Weaver",2013,"SR_resid",-0.574238373230057
"1113","Weaver",2014,"SR_resid",-1.42672370984544
"1114","Weaver",2015,"SR_resid",-1.27765713786686
"1115","Weaver",2016,"SR_resid",0.49514516961024
"1172","Birkenhead",2006,"SR_cov_resid",-0.152443361311692
"1173","Birkenhead",2007,"SR_cov_resid",0.917485094090912
"1174","Birkenhead",2008,"SR_cov_resid",0.60174399453012
"1175","Birkenhead",2009,"SR_cov_resid",0.502719917245887
"1176","Birkenhead",2010,"SR_cov_resid",-2.43674110496128
"1177","Birkenhead",2011,"SR_cov_resid",-0.493983139331974
"1178","Birkenhead",2012,"SR_cov_resid",0.571525377256349
"1179","Birkenhead",2013,"SR_cov_resid",-0.754015824843491
"1180","Birkenhead",2014,"SR_cov_resid",-0.498181742863427
"1181","Birkenhead",2015,"SR_cov_resid",-3.15886222500046
"1182","Birkenhead",2016,"SR_cov_resid",-1.88941454436261
"1239","Bowron",2006,"SR_cov_resid",1.25810852817326
"1240","Bowron",2007,"SR_cov_resid",1.01577533435158
"1241","Bowron",2008,"SR_cov_resid",-1.01284226220166
"1242","Bowron",2009,"SR_cov_resid",0.521708255072619
"1243","Bowron",2010,"SR_cov_resid",-0.225381335491589
"1244","Bowron",2011,"SR_cov_resid",-0.412927508335944
"1245","Bowron",2012,"SR_cov_resid",0.191831754320866
"1246","Bowron",2013,"SR_cov_resid",-2.88707780199514
"1247","Bowron",2014,"SR_cov_resid",1.16695389490061
"1248","Bowron",2015,"SR_cov_resid",-3.37811297332774
"1249","Bowron",2016,"SR_cov_resid",1.46780365289784
"1306","Chilko",2006,"SR_cov_resid",1.14899509342246
"1307","Chilko",2007,"SR_cov_resid",-0.164515041914484
"1308","Chilko",2008,"SR_cov_resid",-0.261094571360216
"1309","Chilko",2009,"SR_cov_resid",0.30629425435431
"1310","Chilko",2010,"SR_cov_resid",0.685458079567512
"1311","Chilko",2011,"SR_cov_resid",0.606684688038082
"1312","Chilko",2012,"SR_cov_resid",0.742058742143178
"1313","Chilko",2013,"SR_cov_resid",-1.10092223207761
"1314","Chilko",2014,"SR_cov_resid",0.658775634082524
"1315","Chilko",2015,"SR_cov_resid",-1.67763415630698
"1316","Chilko",2016,"SR_cov_resid",-2.54325003204444
"1373","E.Stuart",2006,"SR_cov_resid",-0.401269000684328
"1374","E.Stuart",2007,"SR_cov_resid",0.595114988858245
"1375","E.Stuart",2008,"SR_cov_resid",1.52207913066035
"1376","E.Stuart",2009,"SR_cov_resid",1.44680538823869
"1377","E.Stuart",2010,"SR_cov_resid",-1.08380699220204
"1378","E.Stuart",2011,"SR_cov_resid",1.82635057656134
"1379","E.Stuart",2012,"SR_cov_resid",-0.609241422735495
"1380","E.Stuart",2013,"SR_cov_resid",-1.99814933569036
"1381","E.Stuart",2014,"SR_cov_resid",1.91991620824276
"1382","E.Stuart",2015,"SR_cov_resid",-1.22055202574078
"1383","E.Stuart",2016,"SR_cov_resid",-0.0975737862826438
"1426","Fennell",2006,"SR_cov_resid",-0.0798321101409961
"1427","Fennell",2007,"SR_cov_resid",-0.116179027965951
"1428","Fennell",2008,"SR_cov_resid",1.80678190943107
"1429","Fennell",2009,"SR_cov_resid",1.4297197518209
"1430","Fennell",2010,"SR_cov_resid",-0.451023135309525
"1431","Fennell",2011,"SR_cov_resid",-1.89201358761253
"1432","Fennell",2012,"SR_cov_resid",-0.810911459137267
"1433","Fennell",2013,"SR_cov_resid",-2.14976900773084
"1434","Fennell",2014,"SR_cov_resid",0.540726485418764
"1435","Fennell",2015,"SR_cov_resid",-1.34870573125515
"1436","Fennell",2016,"SR_cov_resid",-2.45404059654662
"1475","Gates",2006,"SR_cov_resid",0.283362251373445
"1476","Gates",2007,"SR_cov_resid",2.49112938147928
"1477","Gates",2008,"SR_cov_resid",1.23089410875928
"1478","Gates",2009,"SR_cov_resid",0.452597304826378
"1479","Gates",2010,"SR_cov_resid",-1.14368456200958
"1480","Gates",2011,"SR_cov_resid",-0.341710855951546
"1481","Gates",2012,"SR_cov_resid",-0.234160371991448
"1482","Gates",2013,"SR_cov_resid",0.354033138866531
"1483","Gates",2014,"SR_cov_resid",0.181053326822336
"1484","Gates",2015,"SR_cov_resid",-0.318472737458617
"1485","Gates",2016,"SR_cov_resid",-0.415981087161048
"1542","Harrison",2006,"SR_cov_resid",1.07731401921623
"1543","Harrison",2007,"SR_cov_resid",1.13883050185512
"1544","Harrison",2008,"SR_cov_resid",1.10195972480824
"1545","Harrison",2009,"SR_cov_resid",-0.44475152704065
"1546","Harrison",2010,"SR_cov_resid",1.83175035283303
"1547","Harrison",2011,"SR_cov_resid",0.730496843726021
"1548","Harrison",2012,"SR_cov_resid",-0.425746480701306
"1549","Harrison",2013,"SR_cov_resid",-0.963594692033247
"1550","Harrison",2014,"SR_cov_resid",-1.02144189025917
"1551","Harrison",2015,"SR_cov_resid",-2.0333679962167
"1552","Harrison",2016,"SR_cov_resid",-0.682582220776403
"1609","L.Shuswap",2006,"SR_cov_resid",0.0352282062004946
"1610","L.Shuswap",2007,"SR_cov_resid",-0.170750031203459
"1611","L.Shuswap",2008,"SR_cov_resid",2.24573197762531
"1612","L.Shuswap",2009,"SR_cov_resid",0.402581932474835
"1613","L.Shuswap",2010,"SR_cov_resid",0.151575729188111
"1614","L.Shuswap",2011,"SR_cov_resid",-2.36261739558641
"1615","L.Shuswap",2012,"SR_cov_resid",2.2653537695474
"1616","L.Shuswap",2013,"SR_cov_resid",-1.3548508906092
"1617","L.Shuswap",2014,"SR_cov_resid",0.224064079160927
"1618","L.Shuswap",2015,"SR_cov_resid",-1.99139265119239
"1619","L.Shuswap",2016,"SR_cov_resid",-1.40586311606419
"1676","L.Stuart",2006,"SR_cov_resid",0.386085291306608
"1677","L.Stuart",2007,"SR_cov_resid",-0.0438606956774082
"1678","L.Stuart",2008,"SR_cov_resid",-0.572720183049757
"1679","L.Stuart",2009,"SR_cov_resid",0.191652182985228
"1680","L.Stuart",2010,"SR_cov_resid",-0.319192535759027
"1681","L.Stuart",2011,"SR_cov_resid",-0.160125797085676
"1682","L.Stuart",2012,"SR_cov_resid",-1.56497510989026
"1683","L.Stuart",2013,"SR_cov_resid",-0.366438470616542
"1684","L.Stuart",2014,"SR_cov_resid",1.13726388510207
"1685","L.Stuart",2015,"SR_cov_resid",-0.123270827236853
"1686","L.Stuart",2016,"SR_cov_resid",-0.344018704661793
"1720","Nadina",2006,"SR_cov_resid",0.735704110870947
"1721","Nadina",2007,"SR_cov_resid",1.13665446816038
"1722","Nadina",2008,"SR_cov_resid",0.402471570354663
"1723","Nadina",2009,"SR_cov_resid",0.162180832056564
"1724","Nadina",2010,"SR_cov_resid",0.901889219449451
"1725","Nadina",2011,"SR_cov_resid",0.523290385918707
"1726","Nadina",2012,"SR_cov_resid",-0.822405912433752
"1727","Nadina",2013,"SR_cov_resid",-1.33055173064916
"1728","Nadina",2014,"SR_cov_resid",1.9141871883408
"1729","Nadina",2015,"SR_cov_resid",-2.46768480989664
"1730","Nadina",2016,"SR_cov_resid",-1.83461276026677
"1787","Pitt",2006,"SR_cov_resid",-0.142795723871712
"1788","Pitt",2007,"SR_cov_resid",1.05910808282862
"1789","Pitt",2008,"SR_cov_resid",1.2312133666301
"1790","Pitt",2009,"SR_cov_resid",0.523474686406447
"1791","Pitt",2010,"SR_cov_resid",0.0394305874891034
"1792","Pitt",2011,"SR_cov_resid",1.12999545549457
"1793","Pitt",2012,"SR_cov_resid",0.156150326932456
"1794","Pitt",2013,"SR_cov_resid",-0.564502240957588
"1795","Pitt",2014,"SR_cov_resid",-1.50645539205821
"1796","Pitt",2015,"SR_cov_resid",-2.47725364142076
"1797","Pitt",2016,"SR_cov_resid",-1.23443895376018
"1850","Portage",2006,"SR_cov_resid",0.723400446177234
"1851","Portage",2007,"SR_cov_resid",-0.0361056006717497
"1852","Portage",2008,"SR_cov_resid",-0.172323392135831
"1853","Portage",2009,"SR_cov_resid",0.95277123510297
"1854","Portage",2010,"SR_cov_resid",0.312269365160085
"1855","Portage",2011,"SR_cov_resid",-2.76094953064122
"1856","Portage",2012,"SR_cov_resid",0.524781444562064
"1857","Portage",2013,"SR_cov_resid",-1.49379439011737
"1858","Portage",2014,"SR_cov_resid",1.52775652380073
"1859","Portage",2015,"SR_cov_resid",-1.58579606307215
"1860","Portage",2016,"SR_cov_resid",-2.13876888662709
"1917","Quesnel",2006,"SR_cov_resid",0.17607715548743
"1918","Quesnel",2007,"SR_cov_resid",-0.481927215422825
"1919","Quesnel",2008,"SR_cov_resid",-0.297595020902003
"1920","Quesnel",2009,"SR_cov_resid",-0.394221253181931
"1921","Quesnel",2010,"SR_cov_resid",0.551398321188551
"1922","Quesnel",2011,"SR_cov_resid",-1.11916717140012
"1923","Quesnel",2012,"SR_cov_resid",1.34487653651305
"1924","Quesnel",2013,"SR_cov_resid",-1.25651342926018
"1925","Quesnel",2014,"SR_cov_resid",0.626351354981836
"1926","Quesnel",2015,"SR_cov_resid",-3.00801531169087
"1927","Quesnel",2016,"SR_cov_resid",-1.09193747057081
"1984","Raft",2006,"SR_cov_resid",-0.360599657631105
"1985","Raft",2007,"SR_cov_resid",-0.759790211805607
"1986","Raft",2008,"SR_cov_resid",-0.100224057332195
"1987","Raft",2009,"SR_cov_resid",0.533814555434624
"1988","Raft",2010,"SR_cov_resid",0.921330610853227
"1989","Raft",2011,"SR_cov_resid",0.285596373739357
"1990","Raft",2012,"SR_cov_resid",0.714692175086223
"1991","Raft",2013,"SR_cov_resid",-1.63954921242504
"1992","Raft",2014,"SR_cov_resid",-0.384452609271624
"1993","Raft",2015,"SR_cov_resid",-3.54803652810637
"1994","Raft",2016,"SR_cov_resid",-2.08159335955633
"2035","Scotch",2006,"SR_cov_resid",0.367592322115916
"2036","Scotch",2007,"SR_cov_resid",0.785321377902454
"2037","Scotch",2008,"SR_cov_resid",1.61043276147469
"2038","Scotch",2009,"SR_cov_resid",1.303908150277
"2039","Scotch",2010,"SR_cov_resid",-0.581486679711928
"2040","Scotch",2011,"SR_cov_resid",-1.64655838443334
"2041","Scotch",2012,"SR_cov_resid",-0.525334684402077
"2042","Scotch",2013,"SR_cov_resid",-1.32881665073899
"2043","Scotch",2014,"SR_cov_resid",1.03152074279853
"2044","Scotch",2015,"SR_cov_resid",-1.65439135916787
"2045","Scotch",2016,"SR_cov_resid",-1.12168442489681
"2102","Seymour",2006,"SR_cov_resid",0.923360797503033
"2103","Seymour",2007,"SR_cov_resid",-0.406916510298079
"2104","Seymour",2008,"SR_cov_resid",0.0765968304727002
"2105","Seymour",2009,"SR_cov_resid",1.07400822811678
"2106","Seymour",2010,"SR_cov_resid",-0.654741715033726
"2107","Seymour",2011,"SR_cov_resid",0.461501545221233
"2108","Seymour",2012,"SR_cov_resid",-0.89601743857296
"2109","Seymour",2013,"SR_cov_resid",-2.09607030824499
"2110","Seymour",2014,"SR_cov_resid",1.58719142579174
"2111","Seymour",2015,"SR_cov_resid",-1.44615244192696
"2112","Seymour",2016,"SR_cov_resid",-0.109988007027695
"2169","Stellako",2006,"SR_cov_resid",0.120403666706209
"2170","Stellako",2007,"SR_cov_resid",0.741203175531932
"2171","Stellako",2008,"SR_cov_resid",-0.0282495635576797
"2172","Stellako",2009,"SR_cov_resid",1.26276082483126
"2173","Stellako",2010,"SR_cov_resid",1.08126350830362
"2174","Stellako",2011,"SR_cov_resid",-1.07113210474373
"2175","Stellako",2012,"SR_cov_resid",-2.60983882500887
"2176","Stellako",2013,"SR_cov_resid",-0.385136581427814
"2177","Stellako",2014,"SR_cov_resid",-0.0106100686504518
"2178","Stellako",2015,"SR_cov_resid",-1.92107450990299
"2179","Stellako",2016,"SR_cov_resid",-2.04915214242945
"2220","Weaver",2006,"SR_cov_resid",0.243119614078195
"2221","Weaver",2007,"SR_cov_resid",1.0742976722575
"2222","Weaver",2008,"SR_cov_resid",1.61167839442978
"2223","Weaver",2009,"SR_cov_resid",0.733923721505624
"2224","Weaver",2010,"SR_cov_resid",-0.703881337982957
"2225","Weaver",2011,"SR_cov_resid",-4.61593158159558
"2226","Weaver",2012,"SR_cov_resid",-0.987076770863654
"2227","Weaver",2013,"SR_cov_resid",-0.200278242308706
"2228","Weaver",2014,"SR_cov_resid",-0.646940349654517
"2229","Weaver",2015,"SR_cov_resid",-0.74095253273366
"2230","Weaver",2016,"SR_cov_resid",0.34128783202302
"2287","Birkenhead",2006,"lnRS",-0.563914959948985
"2288","Birkenhead",2007,"lnRS",-0.311425535205141
"2289","Birkenhead",2008,"lnRS",0.312353104517817
"2290","Birkenhead",2009,"lnRS",-0.388095012158384
"2291","Birkenhead",2010,"lnRS",-1.90266363773735
"2292","Birkenhead",2011,"lnRS",-1.42397035606958
"2293","Birkenhead",2012,"lnRS",0.211824207888352
"2294","Birkenhead",2013,"lnRS",-1.50469460485579
"2295","Birkenhead",2014,"lnRS",-1.80780198751617
"2296","Birkenhead",2015,"lnRS",-3.30296099162026
"2297","Birkenhead",2016,"lnRS",-1.31550680693369
"2354","Bowron",2006,"lnRS",1.29791168755166
"2355","Bowron",2007,"lnRS",0.114958439255612
"2356","Bowron",2008,"lnRS",-0.88283477604873
"2357","Bowron",2009,"lnRS",-0.16846424669341
"2358","Bowron",2010,"lnRS",-0.228603478718568
"2359","Bowron",2011,"lnRS",-0.970345048398921
"2360","Bowron",2012,"lnRS",0.00346911763564406
"2361","Bowron",2013,"lnRS",-3.08048866323423
"2362","Bowron",2014,"lnRS",-0.755844110547892
"2363","Bowron",2015,"lnRS",-3.70752800659545
"2364","Bowron",2016,"lnRS",1.30910803343836
"2421","Chilko",2006,"lnRS",1.02198564304052
"2422","Chilko",2007,"lnRS",0.0822528058763247
"2423","Chilko",2008,"lnRS",0.155940045832139
"2424","Chilko",2009,"lnRS",0.73871783900994
"2425","Chilko",2010,"lnRS",-0.939613212221318
"2426","Chilko",2011,"lnRS",-1.17635818426315
"2427","Chilko",2012,"lnRS",-0.901449615782856
"2428","Chilko",2013,"lnRS",-2.04355044531081
"2429","Chilko",2014,"lnRS",-0.944148560282983
"2430","Chilko",2015,"lnRS",-2.6509539746137
"2431","Chilko",2016,"lnRS",-2.55296257881898
"2488","E.Stuart",2006,"lnRS",0.08665393546154
"2489","E.Stuart",2007,"lnRS",-0.205018824956793
"2490","E.Stuart",2008,"lnRS",0.878960293641653
"2491","E.Stuart",2009,"lnRS",0.386763206370646
"2492","E.Stuart",2010,"lnRS",-0.807765987560587
"2493","E.Stuart",2011,"lnRS",0.619653608156007
"2494","E.Stuart",2012,"lnRS",-0.925258814141398
"2495","E.Stuart",2013,"lnRS",-2.69635464188258
"2496","E.Stuart",2014,"lnRS",-0.325315117717063
"2497","E.Stuart",2015,"lnRS",-2.07827118486444
"2498","E.Stuart",2016,"lnRS",-0.368560504906614
"2541","Fennell",2006,"lnRS",-0.45363929207188
"2542","Fennell",2007,"lnRS",-1.43973844997354
"2543","Fennell",2008,"lnRS",1.1494721697936
"2544","Fennell",2009,"lnRS",0.297733814211388
"2545","Fennell",2010,"lnRS",-0.375650236951836
"2546","Fennell",2011,"lnRS",-2.01991144931836
"2547","Fennell",2012,"lnRS",-0.567403092096028
"2548","Fennell",2013,"lnRS",-1.93181691440239
"2549","Fennell",2014,"lnRS",-1.41933755566699
"2550","Fennell",2015,"lnRS",-1.76923637093593
"2551","Fennell",2016,"lnRS",-1.15473206416093
"2590","Gates",2006,"lnRS",0.810865508688193
"2591","Gates",2007,"lnRS",1.92379566605712
"2592","Gates",2008,"lnRS",1.21862182862693
"2593","Gates",2009,"lnRS",0.660022911000908
"2594","Gates",2010,"lnRS",-0.339185723017161
"2595","Gates",2011,"lnRS",-1.66000113805207
"2596","Gates",2012,"lnRS",-0.858353087332331
"2597","Gates",2013,"lnRS",-2.36397798712982
"2598","Gates",2014,"lnRS",-1.85680203979863
"2599","Gates",2015,"lnRS",-1.61883333339685
"2600","Gates",2016,"lnRS",-1.13403245055046
"2657","Harrison",2006,"lnRS",0.588264143516463
"2658","Harrison",2007,"lnRS",0.994482740509422
"2659","Harrison",2008,"lnRS",1.21561266827458
"2660","Harrison",2009,"lnRS",-0.847643410294007
"2661","Harrison",2010,"lnRS",-0.359868077344741
"2662","Harrison",2011,"lnRS",-1.55341192803091
"2663","Harrison",2012,"lnRS",-0.425003398661515
"2664","Harrison",2013,"lnRS",-1.19666856851056
"2665","Harrison",2014,"lnRS",-2.35395262074982
"2666","Harrison",2015,"lnRS",-2.13382594646356
"2667","Harrison",2016,"lnRS",-0.691693075271492
"2724","L.Shuswap",2006,"lnRS",0.644571856716029
"2725","L.Shuswap",2007,"lnRS",0.0235849465941637
"2726","L.Shuswap",2008,"lnRS",2.18954657547168
"2727","L.Shuswap",2009,"lnRS",0.67172377055099
"2728","L.Shuswap",2010,"lnRS",-0.680857116810288
"2729","L.Shuswap",2011,"lnRS",-4.00083605232326
"2730","L.Shuswap",2012,"lnRS",1.09103516708846
"2731","L.Shuswap",2013,"lnRS",-2.31582536629978
"2732","L.Shuswap",2014,"lnRS",-0.354275225645898
"2733","L.Shuswap",2015,"lnRS",-1.77859276316604
"2734","L.Shuswap",2016,"lnRS",-1.01962565177491
"2791","L.Stuart",2006,"lnRS",0.225423268580352
