"","2.5","25","50","75","97.5","agent"
"b.load_std.Stock.Nadina.","-0.172382699490601","-0.0301830128209204","0.0447177657973419","0.110625063443612","0.245399865335222","my_arc"
"b.load_std.Stock.Pitt.","-1.37982926707496","-0.357233453509223","-0.0978566236773413","0.104074231569458","0.67515908873631","my_arc"
"b.load_std.Stock.Quesnel.","-0.354043406576714","-0.0105722756800491","0.116599977901524","0.26904563880686","0.726029534997818","my_arc"
"b.load_std.Stock.Scotch.","-0.724278219405192","-0.127977111627496","0.0305335252695241","0.164875387280868","0.645395717517553","my_arc"
"b.load_std.Stock.Seymour.","-0.42190059370875","0.0221063225905664","0.170168218194122","0.361200915191863","1.00800329239831","my_arc"
"b.load_std.Stock.Stellako.","-0.549154886821644","-0.0335778550113171","0.119332314359154","0.270767801033068","0.887511581759483","my_arc"
"load_std","-0.439974388325499","-0.236139446270631","-0.143998023924169","-0.058893591879484","0.168590424765628","pa_min"
"b.load_std.Stock.Birkenhead.","-0.693974765455975","-0.251186086321265","-0.119462775746675","0.011591006637972","0.479961911036573","pa_min"
"b.load_std.Stock.Bowron.","-0.782438009270522","-0.264291450590738","-0.135436521306384","-0.00662106844460824","0.496416366453473","pa_min"
"b.load_std.Stock.Chilko.","-0.770598842842828","-0.296895942318576","-0.153390782962506","-0.0220831881752978","0.481474455217718","pa_min"
"b.load_std.Stock.E.Stuart.","-0.721544001635605","-0.215909944245738","-0.0658632453550256","0.0889789394145444","0.611590724898001","pa_min"
"b.load_std.Stock.Gates.","-0.784527750030659","-0.314723025262784","-0.161274558452759","-0.0135669870989558","0.469780883052816","pa_min"
"b.load_std.Stock.Harrison.","-0.962393595656337","-0.325888677671545","-0.17337065617584","-0.0490215778584372","0.34941454883595","pa_min"
"b.load_std.Stock.L.Shuswap.","-0.994579945163376","-0.350405422074173","-0.183578400538034","-0.0597915879971289","0.22254744075146","pa_min"
"b.load_std.Stock.L.Stuart.","-0.89163697455911","-0.369623887592995","-0.204581762933858","-0.0301194454983039","0.472634882793533","pa_min"
"b.load_std.Stock.Nadina.","-0.741412019278783","-0.247854607136023","-0.10465459534039","0.047029562520707","0.585101908669524","pa_min"
"b.load_std.Stock.Pitt.","-0.562533970789393","-0.34807838029293","-0.22644529200958","-0.110288818479599","0.10642896603004","pa_min"
"b.load_std.Stock.Quesnel.","-0.652841331331989","-0.198497643051117","-0.0528206441764442","0.0944209570594165","0.629841479493843","pa_min"
"b.load_std.Stock.Raft.","-0.68034706373587","-0.226948404877878","-0.0902112627280336","0.0669939843117518","0.659274890277886","pa_min"
"b.load_std.Stock.Scotch.","-0.272275475926878","-0.13956833736881","-0.066364756637125","0.007957257210632","0.146103766432707","pa_min"
"b.load_std.Stock.Seymour.","-0.438492585302792","-0.225283452104986","-0.13494278055149","-0.0362821426917305","0.161191942353413","pa_min"
"b.load_std.Stock.Stellako.","-0.847669145104984","-0.340896557577169","-0.187258648882786","-0.0485839351170597","0.446825945026545","pa_min"
"load_std","-0.224654830207247","-0.057007636393785","-0.00573787437935937","0.0380851551727255","0.141441888019541","pa_ther"
"b.load_std.Stock.Birkenhead.","-0.395030881483998","-0.0995398965867877","-0.0124403462601274","0.0490414716835865","0.22873615903992","pa_ther"
"b.load_std.Stock.Bowron.","-0.368590209401492","-0.0875718067124405","-0.0029999986155633","0.0669625143171343","0.308169535516134","pa_ther"
"b.load_std.Stock.Chilko.","-0.386104538638027","-0.0928139920560633","-0.0129155111298422","0.0557690332702217","0.265419262588822","pa_ther"
"b.load_std.Stock.E.Stuart.","-0.348927287869215","-0.0756248996950659","-0.00400820177354081","0.0657101126338779","0.344924990262229","pa_ther"
