"","2.5","25","50","75","97.5","agent"
"b.prev_std.Stock.Raft.","-0.249396405492825","0.0284741547286265","0.129293423406653","0.23521386512915","0.498815445821159","fa_mar"
"b.prev_std.Stock.Scotch.","-0.123072982201088","0.055056316656034","0.150537789554979","0.251853352224168","0.506025678663839","fa_mar"
"b.prev_std.Stock.Seymour.","-0.253709811858482","0.0138392493623035","0.12277617004947","0.223173490035816","0.464441728766021","fa_mar"
"b.prev_std.Stock.Stellako.","-0.215035352625375","0.0330797500995431","0.132917450075854","0.242489617215552","0.520687105101714","fa_mar"
"b.prev_std.Stock.Weaver.","-0.265125021591782","0.0162451254905765","0.128371863850389","0.232102308001409","0.50642413772793","fa_mar"
"prev_std","-0.399058291272612","-0.195166658107428","-0.0857720148455226","0.0187783242313219","0.284274934818406","fl_psy"
"b.prev_std.Stock.Birkenhead.","-0.542372682556508","-0.224927617516325","-0.0905504574604649","0.033688205553213","0.341048529077075","fl_psy"
"b.prev_std.Stock.Bowron.","-0.550567671089344","-0.215212376021041","-0.0891412206434351","0.0475243193830945","0.384987789042767","fl_psy"
"b.prev_std.Stock.Chilko.","-0.389938698681506","-0.166479500348101","-0.0428061000714882","0.0945479233163924","0.461694541543028","fl_psy"
"b.prev_std.Stock.E.Stuart.","-0.565196041074546","-0.215971438036285","-0.0890383719572562","0.0330970284471896","0.414837784337869","fl_psy"
"b.prev_std.Stock.Gates.","-0.536802994419594","-0.224007917036962","-0.101501419679999","0.0246153487489624","0.337217202031435","fl_psy"
"b.prev_std.Stock.Harrison.","-0.523834490493587","-0.210567943822763","-0.0877985443597233","0.0415775246080977","0.402941288767555","fl_psy"
"b.prev_std.Stock.L.Shuswap.","-0.38290731015062","-0.187226937416701","-0.0821851145461393","0.0145671699595497","0.206333378769847","fl_psy"
"b.prev_std.Stock.L.Stuart.","-0.542083820450252","-0.208267168958882","-0.0871921888285917","0.0440999774254384","0.424708233430651","fl_psy"
