"","Stock_Analysis","Year","N","posdet","prev","mean_load","prevload","agent"
"1861","Nadina",2010,2,1,0.5,0.044494176,0.022247088,"ic_mul"
"1862","Nadina",2011,4,0,0,NA,NA,"ic_mul"
"1863","Nadina",2012,3,0,0,NA,NA,"ic_mul"
"1864","Nadina",2014,24,0,0,NA,NA,"ic_mul"
"1865","Nadina",2015,10,0,0,NA,NA,"ic_mul"
"1866","Nadina",2018,3,0,0,NA,NA,"ic_mul"
"1867","Nahatlatch",2010,2,0,0,NA,NA,"ic_mul"
"1868","Nahatlatch",2011,1,0,0,NA,NA,"ic_mul"
"1869","Nahatlatch",2013,5,0,0,NA,NA,"ic_mul"
"1870","Nahatlatch",2015,6,0,0,NA,NA,"ic_mul"
"1871","North Thompson",2008,1,0,0,NA,NA,"ic_mul"
"1872","North Thompson",2009,1,0,0,NA,NA,"ic_mul"
"1873","North Thompson",2010,1,0,0,NA,NA,"ic_mul"
"1874","North Thompson",2011,5,0,0,NA,NA,"ic_mul"
"1875","North Thompson",2012,1,0,0,NA,NA,"ic_mul"
"1876","North Thompson",2013,33,3,0.0909090909090909,0.87083263,0.0791666027272727,"ic_mul"
"1877","North Thompson",2014,5,0,0,NA,NA,"ic_mul"
"1878","North Thompson",2015,11,1,0.0909090909090909,0.836038336,0.0760034850909091,"ic_mul"
"1879","Pitt",2010,6,0,0,NA,NA,"ic_mul"
"1880","Pitt",2011,1,0,0,NA,NA,"ic_mul"
"1881","Pitt",2012,1,0,0,NA,NA,"ic_mul"
"1882","Pitt",2013,45,1,0.0222222222222222,0.025399664,0.000564436977777778,"ic_mul"
"1883","Pitt",2014,13,0,0,NA,NA,"ic_mul"
"1884","Pitt",2015,32,5,0.15625,0.3172128302,0.04956450471875,"ic_mul"
"1885","Pitt",2018,1,0,0,NA,NA,"ic_mul"
"1886","Portage",2009,1,0,0,NA,NA,"ic_mul"
"1887","Portage",2015,1,0,0,NA,NA,"ic_mul"
"1888","Quesnel",2009,3,0,0,NA,NA,"ic_mul"
"1889","Quesnel",2010,8,1,0.125,0.051245092,0.0064056365,"ic_mul"
"1890","Quesnel",2011,19,0,0,NA,NA,"ic_mul"
"1891","Quesnel",2012,18,0,0,NA,NA,"ic_mul"
"1892","Quesnel",2013,38,2,0.0526315789473684,0.055589756,0.00292577663157895,"ic_mul"
"1893","Quesnel",2015,158,6,0.0379746835443038,1.0598838585,0.0402487541202532,"ic_mul"
"1894","Quesnel",2016,32,1,0.03125,0.150526553,0.00470395478125,"ic_mul"
"1895","Raft",2010,5,0,0,NA,NA,"ic_mul"
"1896","Raft",2012,1,0,0,NA,NA,"ic_mul"
"1897","Raft",2014,1,0,0,NA,NA,"ic_mul"
"1898","Raft",2018,1,0,0,NA,NA,"ic_mul"
"1899","Scotch",2009,8,1,0.125,0.015774441,0.001971805125,"ic_mul"
"1900","Scotch",2010,2,0,0,NA,NA,"ic_mul"
"1901","Scotch",2012,32,0,0,NA,NA,"ic_mul"
"1902","Scotch",2013,5,0,0,NA,NA,"ic_mul"
"1903","Scotch",2014,2,0,0,NA,NA,"ic_mul"
"1904","Scotch",2015,8,0,0,NA,NA,"ic_mul"
"1905","Scotch",2016,12,0,0,NA,NA,"ic_mul"
"1906","Seymour",2008,3,1,0.333333333333333,0.020589492,0.006863164,"ic_mul"
"1907","Seymour",2009,5,0,0,NA,NA,"ic_mul"
"1908","Seymour",2010,1,0,0,NA,NA,"ic_mul"
"1909","Seymour",2011,7,0,0,NA,NA,"ic_mul"
"1910","Seymour",2012,25,2,0.08,0.544121822,0.04352974576,"ic_mul"
"1911","Seymour",2013,37,6,0.162162162162162,0.6746502085,0.109402736513514,"ic_mul"
"1912","Seymour",2015,42,1,0.0238095238095238,0.074992925,0.00178554583333333,"ic_mul"
"1913","Seymour",2016,3,0,0,NA,NA,"ic_mul"
"1914","Seymour",2017,0,0,NA,NA,NA,"ic_mul"
"1915","South Coast",2009,1,0,0,NA,NA,"ic_mul"
"1916","South Coast",2011,2,0,0,NA,NA,"ic_mul"
"1917","South Coast",2013,8,1,0.125,0.06441051,0.00805131375,"ic_mul"
"1918","South Coast",2014,2,0,0,NA,NA,"ic_mul"
"1919","South Coast",2018,2,0,0,NA,NA,"ic_mul"
"1920","Stellako",2010,2,0,0,NA,NA,"ic_mul"
"1921","Stellako",2011,6,0,0,NA,NA,"ic_mul"
"1922","Stellako",2012,3,0,0,NA,NA,"ic_mul"
"1923","Stellako",2013,32,0,0,NA,NA,"ic_mul"
"1924","Stellako",2014,14,1,0.0714285714285714,0.951584506,0.0679703218571429,"ic_mul"
"1925","Stellako",2015,12,1,0.0833333333333333,0.02415266,0.00201272166666667,"ic_mul"
"1926","Stellako",2018,2,0,0,NA,NA,"ic_mul"
"1927","US",2009,3,0,0,NA,NA,"ic_mul"
"1928","US",2010,12,1,0.0833333333333333,0.048681056,0.00405675466666667,"ic_mul"
"1929","US",2011,8,1,0.125,2.649045148,0.3311306435,"ic_mul"
"1930","US",2012,1,0,0,NA,NA,"ic_mul"
"1931","US",2013,6,1,0.166666666666667,0.234510841,0.0390851401666667,"ic_mul"
"1932","US",2014,5,1,0.2,0.184018923,0.0368037846,"ic_mul"
"1933","US",2015,2,0,0,NA,NA,"ic_mul"
"1934","US",2018,6,0,0,NA,NA,"ic_mul"
"1935","VI",2010,1,0,0,NA,NA,"ic_mul"
"1936","VI",2011,1,0,0,NA,NA,"ic_mul"
"1937","VI",2012,2,0,0,NA,NA,"ic_mul"
"1938","VI",2013,19,4,0.210526315789474,2.16463088375,0.455711765,"ic_mul"
"1939","VI",2014,13,3,0.230769230769231,3.79821899466667,0.876512075692308,"ic_mul"
"1940","Weaver",2010,1,0,0,NA,NA,"ic_mul"
"1941","Weaver",2011,3,0,0,NA,NA,"ic_mul"
"1942","Weaver",2012,1,0,0,NA,NA,"ic_mul"
"1943","Weaver",2015,4,0,0,NA,NA,"ic_mul"
"1944","Weaver",2018,1,0,0,NA,NA,"ic_mul"
"1945","Birkenhead",2009,4,4,1,23980.574680026,23980.574680026,"IcD"
"1946","Birkenhead",2010,2,2,1,16.7840638825,16.7840638825,"IcD"
"1947","Birkenhead",2011,5,4,0.8,92316.7472720525,73853.397817642,"IcD"
"1948","Birkenhead",2012,1,0,0,NA,NA,"IcD"
"1949","Birkenhead",2013,3,3,1,873021.76264679,873021.76264679,"IcD"
"1950","Birkenhead",2014,3,3,1,6.91702683466667,6.91702683466667,"IcD"
"1951","Birkenhead",2015,7,7,1,1076.91393221643,1076.91393221643,"IcD"
"1952","Birkenhead",2018,3,2,0.666666666666667,120.61213384,80.4080892266667,"IcD"
"1953","Bowron",2013,3,3,1,4384767.94809899,4384767.94809899,"IcD"
"1954","Bowron",2014,0,0,NA,NA,NA,"IcD"
"1955","Central Coast",2009,0,0,NA,NA,NA,"IcD"
"1956","Central Coast",2010,1,1,1,5597.555529,5597.555529,"IcD"
"1957","Central Coast",2011,0,0,NA,NA,NA,"IcD"
"1958","Central Coast",2012,0,0,NA,NA,NA,"IcD"
"1959","Central Coast",2013,0,0,NA,NA,NA,"IcD"
"1960","Central Coast",2014,0,0,NA,NA,NA,"IcD"
"1961","Central Coast",2018,0,0,NA,NA,NA,"IcD"
"1962","Chilko",2008,4,4,1,947.60404032,947.60404032,"IcD"
"1963","Chilko",2009,0,0,NA,NA,NA,"IcD"
"1964","Chilko",2010,14,9,0.642857142857143,14362.7557572787,9233.20012967914,"IcD"
"1965","Chilko",2011,53,45,0.849056603773585,344253.891077595,292291.039594185,"IcD"
"1966","Chilko",2012,19,16,0.842105263157895,260276.535538899,219180.240453809,"IcD"
"1967","Chilko",2013,130,117,0.9,3215723.82290948,2894151.44061853,"IcD"
"1968","Chilko",2014,26,24,0.923076923076923,122876.057024557,113424.052638052,"IcD"
"1969","Chilko",2015,44,30,0.681818181818182,111825.418119635,76244.6032633873,"IcD"
"1970","Chilko",2016,8,8,1,11918.1168594687,11918.1168594687,"IcD"
"1971","Chilko",2017,12,9,0.75,20290.2612450138,15217.6959337603,"IcD"
"1972","Chilko",2018,10,7,0.7,1497801.92012163,1048461.34408514,"IcD"
"1973","Chilliwack",2010,7,4,0.571428571428571,12476.499495625,7129.42828321429,"IcD"
"1974","Chilliwack",2013,1,1,1,27518.51577,27518.51577,"IcD"
"1975","Chilliwack",2014,10,9,0.9,74040.2468246559,66636.2221421903,"IcD"
"1976","Chilliwack",2016,1,1,1,76.33264713,76.33264713,"IcD"
"1977","Chilliwack",2018,8,5,0.625,153422.102765564,95888.8142284774,"IcD"
"1978","Cultus",2011,1,1,1,9139.643854,9139.643854,"IcD"
"1979","Cultus",2012,1,0,0,NA,NA,"IcD"
"1980","Cultus",2013,1,1,1,218.6641652,218.6641652,"IcD"
"1981","Cultus",2014,0,0,NA,NA,NA,"IcD"
"1982","Cultus",2018,1,1,1,1893.511371,1893.511371,"IcD"
"1983","Early Stuart",2009,1,1,1,61947.12902,61947.12902,"IcD"
"1984","Early Stuart",2010,2,2,1,2172.78601682,2172.78601682,"IcD"
"1985","Early Stuart",2011,11,10,0.909090909090909,895922.55366858,814475.048789619,"IcD"
"1986","Early Stuart",2012,1,0,0,NA,NA,"IcD"
"1987","Early Stuart",2013,0,0,NA,NA,NA,"IcD"
"1988","Early Stuart",2014,5,5,1,4009.1762174222,4009.1762174222,"IcD"
"1989","Early Stuart",2015,8,3,0.375,73683.0338299217,27631.1376862206,"IcD"
"1990","Early Stuart",2016,0,0,NA,NA,NA,"IcD"
"1991","Early Stuart",2017,1,1,1,4096.538268,4096.538268,"IcD"
"1992","Early Stuart",2018,0,0,NA,NA,NA,"IcD"
"1993","Gates",2009,0,0,NA,NA,NA,"IcD"
"1994","Gates",2010,1,0,0,NA,NA,"IcD"
"1995","Gates",2011,4,1,0.25,60411.80941,15102.9523525,"IcD"
"1996","Gates",2012,0,0,NA,NA,NA,"IcD"
"1997","Gates",2013,6,6,1,166162.3673085,166162.3673085,"IcD"
"1998","Gates",2014,4,4,1,11.68772528875,11.68772528875,"IcD"
"1999","Gates",2015,4,4,1,1048.132320522,1048.132320522,"IcD"
"2000","Harrison-Lillooet",2013,1,1,1,205932.6822,205932.6822,"IcD"
"2001","Harrison-Lillooet",2014,1,1,1,109985.9928,109985.9928,"IcD"
"2002","Harrison-Widgeon",2009,1,1,1,5.834859099,5.834859099,"IcD"
"2003","Harrison-Widgeon",2010,44,16,0.363636363636364,72455325.4396257,26347391.0689548,"IcD"
"2004","Harrison-Widgeon",2011,6,5,0.833333333333333,126658.254140441,105548.545117035,"IcD"
"2005","Harrison-Widgeon",2013,0,0,NA,NA,NA,"IcD"
"2006","Harrison-Widgeon",2014,0,0,NA,NA,NA,"IcD"
"2007","Harrison-Widgeon",2015,5,3,0.6,60.872392176,36.5234353056,"IcD"
"2008","Late Shuswap",2008,10,7,0.7,20547.6594221543,14383.361595508,"IcD"
"2009","Late Shuswap",2009,6,5,0.833333333333333,6306.8622469784,5255.71853914867,"IcD"
"2010","Late Shuswap",2010,2,1,0.5,216.3758397,108.18791985,"IcD"
"2011","Late Shuswap",2011,12,12,1,2135403.81420341,2135403.81420341,"IcD"
"2012","Late Shuswap",2012,145,109,0.751724137931034,496757.117310501,373424.315771342,"IcD"
"2013","Late Shuswap",2013,13,12,0.923076923076923,10918.6973761405,10078.7975779758,"IcD"
"2014","Late Shuswap",2014,0,0,NA,NA,NA,"IcD"
"2015","Late Shuswap",2015,67,48,0.716417910447761,212839.832116841,152482.2677852,"IcD"
"2016","Late Shuswap",2016,42,39,0.928571428571429,25032385.7748396,23244358.219494,"IcD"
"2017","Late Stuart",2008,2,2,1,1153.78818955,1153.78818955,"IcD"
"2018","Late Stuart",2010,0,0,NA,NA,NA,"IcD"
"2019","Late Stuart",2011,12,11,0.916666666666667,75200.7348531676,68934.006948737,"IcD"
"2020","Late Stuart",2014,3,3,1,10.952665969,10.952665969,"IcD"
"2021","Late Stuart",2015,3,2,0.666666666666667,26521.997862,17681.331908,"IcD"
"2022","Late Stuart",2016,2,2,1,7062.3836439,7062.3836439,"IcD"
"2023","Nadina",2010,1,0,0,NA,NA,"IcD"
"2024","Nadina",2011,2,2,1,5.1657325215,5.1657325215,"IcD"
"2025","Nadina",2012,0,0,NA,NA,NA,"IcD"
"2026","Nadina",2014,14,11,0.785714285714286,1065.75203738736,837.376600804357,"IcD"
"2027","Nadina",2015,5,5,1,5603.9884128,5603.9884128,"IcD"
"2028","Nadina",2018,3,0,0,NA,NA,"IcD"
"2029","Nahatlatch",2010,1,0,0,NA,NA,"IcD"
"2030","Nahatlatch",2011,0,0,NA,NA,NA,"IcD"
"2031","Nahatlatch",2013,0,0,NA,NA,NA,"IcD"
"2032","Nahatlatch",2015,2,2,1,777.3218573,777.3218573,"IcD"
"2033","North Thompson",2008,0,0,NA,NA,NA,"IcD"
"2034","North Thompson",2009,0,0,NA,NA,NA,"IcD"
"2035","North Thompson",2010,1,1,1,742.2210258,742.2210258,"IcD"
"2036","North Thompson",2011,3,2,0.666666666666667,10673.736925,7115.82461666667,"IcD"
"2037","North Thompson",2012,0,0,NA,NA,NA,"IcD"
"2038","North Thompson",2013,11,10,0.909090909090909,84797.0681152,77088.2437410909,"IcD"
"2039","North Thompson",2014,2,2,1,159.569531185,159.569531185,"IcD"
"2040","North Thompson",2015,4,3,0.75,62417.740807498,46813.3056056235,"IcD"
"2041","Pitt",2010,5,3,0.6,961.043226169333,576.6259357016,"IcD"
"2042","Pitt",2011,1,1,1,9494286.558,9494286.558,"IcD"
"2043","Pitt",2012,1,0,0,NA,NA,"IcD"
"2044","Pitt",2013,13,10,0.769230769230769,17407.915448029,13390.7041907915,"IcD"
"2045","Pitt",2014,7,7,1,131349.464220687,131349.464220687,"IcD"
"2046","Pitt",2015,29,26,0.896551724137931,2227.85632346154,1997.38842793103,"IcD"
"2047","Pitt",2018,1,0,0,NA,NA,"IcD"
"2048","Portage",2009,1,1,1,1.362800728,1.362800728,"IcD"
"2049","Portage",2015,1,0,0,NA,NA,"IcD"
"2050","Quesnel",2009,1,1,1,18.7564495,18.7564495,"IcD"
"2051","Quesnel",2010,5,3,0.6,27774311.8091489,16664587.0854893,"IcD"
"2052","Quesnel",2011,14,13,0.928571428571429,13603.7815211062,12632.0828410271,"IcD"
"2053","Quesnel",2012,12,10,0.833333333333333,82876.4791335668,69063.7326113057,"IcD"
"2054","Quesnel",2013,9,9,1,24995556.1497717,24995556.1497717,"IcD"
"2055","Quesnel",2015,81,63,0.777777777777778,125766.314778617,97818.2448278131,"IcD"
"2056","Quesnel",2016,18,16,0.888888888888889,222823827.58001,198065624.515565,"IcD"
"2057","Raft",2010,2,2,1,61.481411089,61.481411089,"IcD"
"2058","Raft",2012,1,0,0,NA,NA,"IcD"
"2059","Raft",2014,1,1,1,8.865492459,8.865492459,"IcD"
"2060","Raft",2018,1,0,0,NA,NA,"IcD"
"2061","Scotch",2009,4,4,1,206.8031395185,206.8031395185,"IcD"
"2062","Scotch",2010,2,1,0.5,2720.296479,1360.1482395,"IcD"
"2063","Scotch",2012,21,17,0.80952380952381,130538.449053013,105673.982566725,"IcD"
"2064","Scotch",2013,2,2,1,109754.36832045,109754.36832045,"IcD"
"2065","Scotch",2014,0,0,NA,NA,NA,"IcD"
"2066","Scotch",2015,8,5,0.625,59569.3905344316,37230.8690840198,"IcD"
"2067","Scotch",2016,5,5,1,1252.095584378,1252.095584378,"IcD"
"2068","Seymour",2008,1,1,1,0.807701082,0.807701082,"IcD"
"2069","Seymour",2009,3,3,1,8558.92412020333,8558.92412020333,"IcD"
"2070","Seymour",2010,1,0,0,NA,NA,"IcD"
"2071","Seymour",2011,5,4,0.8,7801.23261300175,6240.9860904014,"IcD"
"2072","Seymour",2012,19,16,0.842105263157895,3969.62318784719,3342.84057923974,"IcD"
"2073","Seymour",2013,14,11,0.785714285714286,7358.16784275455,5781.41759073571,"IcD"
"2074","Seymour",2015,34,31,0.911764705882353,61213.0975041569,55811.9418420254,"IcD"
"2075","Seymour",2016,2,2,1,200.13510895,200.13510895,"IcD"
"2076","Seymour",2017,3,2,0.666666666666667,9.0154243555,6.01028290366667,"IcD"
"2077","South Coast",2009,0,0,NA,NA,NA,"IcD"
"2078","South Coast",2011,0,0,NA,NA,NA,"IcD"
"2079","South Coast",2013,0,0,NA,NA,NA,"IcD"
"2080","South Coast",2014,0,0,NA,NA,NA,"IcD"
"2081","South Coast",2018,0,0,NA,NA,NA,"IcD"
"2082","Stellako",2010,0,0,NA,NA,NA,"IcD"
"2083","Stellako",2011,3,3,1,2057.42770072333,2057.42770072333,"IcD"
"2084","Stellako",2012,1,1,1,0.287689201,0.287689201,"IcD"
"2085","Stellako",2013,4,4,1,89724.947475,89724.947475,"IcD"
"2086","Stellako",2014,9,9,1,9503.43650916778,9503.43650916778,"IcD"
"2087","Stellako",2015,11,11,1,7097.20223043636,7097.20223043636,"IcD"
"2088","Stellako",2018,2,1,0.5,0.03219343,0.016096715,"IcD"
"2089","US",2009,0,0,NA,NA,NA,"IcD"
"2090","US",2010,1,1,1,38420.97156,38420.97156,"IcD"
"2091","US",2011,0,0,NA,NA,NA,"IcD"
"2092","US",2012,0,0,NA,NA,NA,"IcD"
"2093","US",2013,0,0,NA,NA,NA,"IcD"
"2094","US",2014,0,0,NA,NA,NA,"IcD"
"2095","US",2015,1,1,1,0.001379028,0.001379028,"IcD"
"2096","US",2018,0,0,NA,NA,NA,"IcD"
"2097","VI",2010,0,0,NA,NA,NA,"IcD"
"2098","VI",2011,0,0,NA,NA,NA,"IcD"
"2099","VI",2012,0,0,NA,NA,NA,"IcD"
"2100","VI",2013,0,0,NA,NA,NA,"IcD"
"2101","VI",2014,1,1,1,6273.645481,6273.645481,"IcD"
"2102","Weaver",2010,1,1,1,40811.87207,40811.87207,"IcD"
"2103","Weaver",2011,3,3,1,7812.49916753333,7812.49916753333,"IcD"
"2104","Weaver",2012,0,0,NA,NA,NA,"IcD"
"2105","Weaver",2015,4,2,0.5,17720.839576004,8860.419788002,"IcD"
"2106","Weaver",2018,1,0,0,NA,NA,"IcD"
"2107","Birkenhead",2009,4,0,0,NA,NA,"ihnv"
"2108","Birkenhead",2010,2,0,0,NA,NA,"ihnv"
"2109","Birkenhead",2011,5,0,0,NA,NA,"ihnv"
"2110","Birkenhead",2012,1,0,0,NA,NA,"ihnv"
"2111","Birkenhead",2013,23,0,0,NA,NA,"ihnv"
"2112","Birkenhead",2014,4,0,0,NA,NA,"ihnv"
"2113","Birkenhead",2015,17,0,0,NA,NA,"ihnv"
"2114","Birkenhead",2018,4,0,0,NA,NA,"ihnv"
"2115","Bowron",2013,7,0,0,NA,NA,"ihnv"
"2116","Bowron",2014,1,0,0,NA,NA,"ihnv"
"2117","Central Coast",2009,1,0,0,NA,NA,"ihnv"
"2118","Central Coast",2010,3,0,0,NA,NA,"ihnv"
"2119","Central Coast",2011,2,0,0,NA,NA,"ihnv"
"2120","Central Coast",2012,4,0,0,NA,NA,"ihnv"
"2121","Central Coast",2013,9,0,0,NA,NA,"ihnv"
"2122","Central Coast",2014,2,0,0,NA,NA,"ihnv"
"2123","Central Coast",2018,2,0,0,NA,NA,"ihnv"
"2124","Chilko",2008,7,0,0,NA,NA,"ihnv"
"2125","Chilko",2009,26,0,0,NA,NA,"ihnv"
"2126","Chilko",2010,62,0,0,NA,NA,"ihnv"
"2127","Chilko",2011,74,5,0.0675675675675676,31939.1082524942,2158.04785489826,"ihnv"
"2128","Chilko",2012,31,0,0,NA,NA,"ihnv"
"2129","Chilko",2013,514,0,0,NA,NA,"ihnv"
"2130","Chilko",2014,51,2,0.0392156862745098,7.285871228,0.285720440313725,"ihnv"
"2131","Chilko",2015,72,0,0,NA,NA,"ihnv"
"2132","Chilko",2016,20,1,0.05,4.729510777,0.23647553885,"ihnv"
"2133","Chilko",2017,12,0,0,NA,NA,"ihnv"
"2134","Chilko",2018,12,0,0,NA,NA,"ihnv"
"2135","Chilliwack",2010,13,0,0,NA,NA,"ihnv"
"2136","Chilliwack",2013,9,0,0,NA,NA,"ihnv"
"2137","Chilliwack",2014,25,0,0,NA,NA,"ihnv"
"2138","Chilliwack",2016,1,0,0,NA,NA,"ihnv"
"2139","Chilliwack",2018,8,0,0,NA,NA,"ihnv"
"2140","Cultus",2011,1,0,0,NA,NA,"ihnv"
"2141","Cultus",2012,1,0,0,NA,NA,"ihnv"
"2142","Cultus",2013,2,0,0,NA,NA,"ihnv"
"2143","Cultus",2014,2,0,0,NA,NA,"ihnv"
"2144","Cultus",2018,1,0,0,NA,NA,"ihnv"
"2145","Early Stuart",2009,2,0,0,NA,NA,"ihnv"
"2146","Early Stuart",2010,4,0,0,NA,NA,"ihnv"
"2147","Early Stuart",2011,25,0,0,NA,NA,"ihnv"
"2148","Early Stuart",2012,1,0,0,NA,NA,"ihnv"
"2149","Early Stuart",2013,1,0,0,NA,NA,"ihnv"
"2150","Early Stuart",2014,8,0,0,NA,NA,"ihnv"
"2151","Early Stuart",2015,18,0,0,NA,NA,"ihnv"
"2152","Early Stuart",2016,1,0,0,NA,NA,"ihnv"
"2153","Early Stuart",2017,1,0,0,NA,NA,"ihnv"
"2154","Early Stuart",2018,2,0,0,NA,NA,"ihnv"
"2155","Gates",2009,1,0,0,NA,NA,"ihnv"
"2156","Gates",2010,1,0,0,NA,NA,"ihnv"
"2157","Gates",2011,4,0,0,NA,NA,"ihnv"
"2158","Gates",2012,1,0,0,NA,NA,"ihnv"
"2159","Gates",2013,15,0,0,NA,NA,"ihnv"
"2160","Gates",2014,8,0,0,NA,NA,"ihnv"
"2161","Gates",2015,5,0,0,NA,NA,"ihnv"
"2162","Harrison-Lillooet",2013,2,0,0,NA,NA,"ihnv"
"2163","Harrison-Lillooet",2014,1,0,0,NA,NA,"ihnv"
"2164","Harrison-Widgeon",2009,1,0,0,NA,NA,"ihnv"
"2165","Harrison-Widgeon",2010,56,0,0,NA,NA,"ihnv"
"2166","Harrison-Widgeon",2011,8,0,0,NA,NA,"ihnv"
"2167","Harrison-Widgeon",2013,4,0,0,NA,NA,"ihnv"
"2168","Harrison-Widgeon",2014,1,0,0,NA,NA,"ihnv"
"2169","Harrison-Widgeon",2015,5,0,0,NA,NA,"ihnv"
"2170","Late Shuswap",2008,16,0,0,NA,NA,"ihnv"
"2171","Late Shuswap",2009,15,0,0,NA,NA,"ihnv"
"2172","Late Shuswap",2010,6,0,0,NA,NA,"ihnv"
"2173","Late Shuswap",2011,19,0,0,NA,NA,"ihnv"
"2174","Late Shuswap",2012,214,0,0,NA,NA,"ihnv"
"2175","Late Shuswap",2013,29,0,0,NA,NA,"ihnv"
"2176","Late Shuswap",2014,1,0,0,NA,NA,"ihnv"
"2177","Late Shuswap",2015,93,0,0,NA,NA,"ihnv"
"2178","Late Shuswap",2016,76,0,0,NA,NA,"ihnv"
"2179","Late Stuart",2008,2,0,0,NA,NA,"ihnv"
"2180","Late Stuart",2010,1,0,0,NA,NA,"ihnv"
"2181","Late Stuart",2011,16,0,0,NA,NA,"ihnv"
"2182","Late Stuart",2014,7,0,0,NA,NA,"ihnv"
"2183","Late Stuart",2015,10,0,0,NA,NA,"ihnv"
"2184","Late Stuart",2016,3,0,0,NA,NA,"ihnv"
"2185","Nadina",2010,2,0,0,NA,NA,"ihnv"
"2186","Nadina",2011,4,0,0,NA,NA,"ihnv"
"2187","Nadina",2012,3,0,0,NA,NA,"ihnv"
"2188","Nadina",2014,24,0,0,NA,NA,"ihnv"
"2189","Nadina",2015,10,0,0,NA,NA,"ihnv"
"2190","Nadina",2018,3,0,0,NA,NA,"ihnv"
"2191","Nahatlatch",2010,2,0,0,NA,NA,"ihnv"
"2192","Nahatlatch",2011,1,0,0,NA,NA,"ihnv"
"2193","Nahatlatch",2013,5,0,0,NA,NA,"ihnv"
"2194","Nahatlatch",2015,6,0,0,NA,NA,"ihnv"
"2195","North Thompson",2008,1,0,0,NA,NA,"ihnv"
"2196","North Thompson",2009,1,0,0,NA,NA,"ihnv"
"2197","North Thompson",2010,1,0,0,NA,NA,"ihnv"
"2198","North Thompson",2011,5,1,0.2,0.824704085,0.164940817,"ihnv"
"2199","North Thompson",2012,1,0,0,NA,NA,"ihnv"
"2200","North Thompson",2013,33,0,0,NA,NA,"ihnv"
"2201","North Thompson",2014,5,0,0,NA,NA,"ihnv"
"2202","North Thompson",2015,11,0,0,NA,NA,"ihnv"
"2203","Pitt",2010,6,0,0,NA,NA,"ihnv"
"2204","Pitt",2011,1,0,0,NA,NA,"ihnv"
"2205","Pitt",2012,1,0,0,NA,NA,"ihnv"
"2206","Pitt",2013,45,0,0,NA,NA,"ihnv"
"2207","Pitt",2014,13,0,0,NA,NA,"ihnv"
"2208","Pitt",2015,32,0,0,NA,NA,"ihnv"
"2209","Pitt",2018,1,0,0,NA,NA,"ihnv"
"2210","Portage",2009,1,0,0,NA,NA,"ihnv"
"2211","Portage",2015,1,0,0,NA,NA,"ihnv"
"2212","Quesnel",2009,3,0,0,NA,NA,"ihnv"
"2213","Quesnel",2010,8,0,0,NA,NA,"ihnv"
"2214","Quesnel",2011,20,0,0,NA,NA,"ihnv"
"2215","Quesnel",2012,18,0,0,NA,NA,"ihnv"
"2216","Quesnel",2013,38,0,0,NA,NA,"ihnv"
"2217","Quesnel",2015,158,0,0,NA,NA,"ihnv"
"2218","Quesnel",2016,32,0,0,NA,NA,"ihnv"
"2219","Raft",2010,5,0,0,NA,NA,"ihnv"
"2220","Raft",2012,1,0,0,NA,NA,"ihnv"
"2221","Raft",2014,0,0,NA,NA,NA,"ihnv"
"2222","Raft",2018,1,0,0,NA,NA,"ihnv"
"2223","Scotch",2009,8,0,0,NA,NA,"ihnv"
"2224","Scotch",2010,2,0,0,NA,NA,"ihnv"
"2225","Scotch",2012,32,0,0,NA,NA,"ihnv"
"2226","Scotch",2013,5,0,0,NA,NA,"ihnv"
"2227","Scotch",2014,2,0,0,NA,NA,"ihnv"
"2228","Scotch",2015,8,0,0,NA,NA,"ihnv"
"2229","Scotch",2016,12,0,0,NA,NA,"ihnv"
"2230","Seymour",2008,3,0,0,NA,NA,"ihnv"
"2231","Seymour",2009,5,0,0,NA,NA,"ihnv"
"2232","Seymour",2010,1,0,0,NA,NA,"ihnv"
"2233","Seymour",2011,7,0,0,NA,NA,"ihnv"
"2234","Seymour",2012,25,0,0,NA,NA,"ihnv"
"2235","Seymour",2013,37,0,0,NA,NA,"ihnv"
"2236","Seymour",2015,42,0,0,NA,NA,"ihnv"
"2237","Seymour",2016,3,0,0,NA,NA,"ihnv"
"2238","Seymour",2017,2,0,0,NA,NA,"ihnv"
"2239","South Coast",2009,1,0,0,NA,NA,"ihnv"
"2240","South Coast",2011,2,0,0,NA,NA,"ihnv"
"2241","South Coast",2013,8,0,0,NA,NA,"ihnv"
"2242","South Coast",2014,2,0,0,NA,NA,"ihnv"
"2243","South Coast",2018,2,0,0,NA,NA,"ihnv"
"2244","Stellako",2010,2,0,0,NA,NA,"ihnv"
"2245","Stellako",2011,6,0,0,NA,NA,"ihnv"
"2246","Stellako",2012,3,0,0,NA,NA,"ihnv"
"2247","Stellako",2013,32,0,0,NA,NA,"ihnv"
"2248","Stellako",2014,14,0,0,NA,NA,"ihnv"
"2249","Stellako",2015,12,0,0,NA,NA,"ihnv"
"2250","Stellako",2018,2,0,0,NA,NA,"ihnv"
"2251","US",2009,3,0,0,NA,NA,"ihnv"
"2252","US",2010,12,0,0,NA,NA,"ihnv"
"2253","US",2011,8,0,0,NA,NA,"ihnv"
"2254","US",2012,1,0,0,NA,NA,"ihnv"
"2255","US",2013,6,0,0,NA,NA,"ihnv"
"2256","US",2014,5,0,0,NA,NA,"ihnv"
"2257","US",2015,2,0,0,NA,NA,"ihnv"
