"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std"
"133",264,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,15,0.681818181818182,77088.9234076172,52560.6295961026,"IcD",0.461654389129773,0.476535488137965
"134",267,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,1,0.0344827586206897,347.0584193,11.9675317,"lo_sal",0.483356427350365,-0.450804584829725
"135",268,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,1,0.0108695652173913,411.7867931,4.47594340326087,"lo_sal",-0.104491681782521,-0.44977090404394
"136",269,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,1,0.0050761421319797,1.408952885,0.00715204510152284,"lo_sal",-0.248718375224599,-0.456324439432497
"137",270,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"138",271,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"139",272,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,1,0.0909090909090909,140588.2223,12780.7474818182,"lo_sal",1.88808437644713,1.78877889254097
"140",273,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"141",274,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"142",277,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"143",279,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"144",281,"Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,4,0.16,1532.1676533225,245.1468245316,"lo_sal",3.60809570967449,-0.431878964234804
"145",282,"Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"146",283,"Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,44,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"147",285,"Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"148",286,"Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"149",288,"Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"150",291,"Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"151",294,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"152",295,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,17,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"153",297,"Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,22,0,0,NA,NA,"lo_sal",-0.375088430430991,NA
"154",300,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,29,29,1,512130.155673172,512130.155673172,"my_arc",1.26573495494229,2.14654280278277
"155",301,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,92,76,0.826086956521739,345807.488306368,285667.055557434,"my_arc",0.743133894577248,1.19657276581285
"156",302,"Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,197,193,0.979695431472081,234578.112399109,229815.105040751,"my_arc",1.20472061794536,0.561274065908466
"157",303,"Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,30,24,0.8,217480.338682758,173984.270946207,"my_arc",0.664743735522491,0.463618268376042
"158",304,"Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,23,21,0.91304347826087,18631.1017699491,17011.0059638666,"my_arc",1.00443442475977,-0.672130814609165
"159",305,"Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,11,2,0.181818181818182,225641.740440825,41025.770989241,"my_arc",-1.19286548813871,0.510233003773105
"160",306,"Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,40,17,0.425,510.893018156765,217.129532716625,"my_arc",-0.462114800889637,-0.775626361249722
"161",307,"Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,24,5,0.208333333333333,418.4541045598,87.1779384499583,"my_arc",-1.11318862192776,-0.776154336176756
"162",310,"Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,7,0.233333333333333,4657.43478370614,1086.73478286477,"my_arc",-1.03806471950028,-0.751942936153916
"163",312,"Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,11,0.366666666666667,17.2567568216364,6.32747750126667,"my_arc",-0.637403906553744,-0.778445818542311
