"","X","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent","prev_std","load_std","Stock","plot.agent"
"714",2118,"Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,1,0.0238095238095238,4.504339959,0.1072461895,"sp_des",-0.074841539281532,0.132512009407813,"Seymour","S. destruens"
"715",2124,"Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,0,0,NA,NA,"sp_des",-0.460073222807543,0.833543284984631,"Stellako","S. destruens"
"716",2125,"Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,14,0,0,NA,NA,"sp_des",-0.460073222807543,0.833543284984631,"Stellako","S. destruens"
"717",2126,"Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,0,0,NA,NA,"sp_des",-0.460073222807543,0.132512009407813,"Stellako","S. destruens"
"718",2137,"Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,1,0.0434782608695652,2.190383944,0.0952340845217391,"te_bry",1.18024845643842,-0.218003628380596,"Birkenhead","T. bryosalmonae"
"719",2139,"Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,0,0,NA,NA,"te_bry",-0.503467653579639,0.833543284984631,"Birkenhead","T. bryosalmonae"
"720",2144,"Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,0,0,NA,NA,"te_bry",-0.503467653579639,-0.568519266169004,"Chilko","T. bryosalmonae"
"721",2145,"Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,0,0,NA,NA,"te_bry",-0.503467653579639,2.23560583613827,"Chilko","T. bryosalmonae"
"722",2146,"Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,74,0,0,NA,NA,"te_bry",-0.503467653579639,-0.568519266169004,"Chilko","T. bryosalmonae"
"723",2147,"Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,0,0,NA,NA,"te_bry",-0.503467653579639,-1.26955054174582,"Chilko","T. bryosalmonae"
